Component_1,Smiles_1,Component_2,Smiles_2,T_EP,mu_1,log10_1,FreeE_1,H_int_1,H_MF_1,H_HB_1,H_vdW_1,mu_2,log10_2,FreeE_2,H_int_2,H_MF_2,H_HB_2,H_vdW_2
Ethylene Glycol,OCCO,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],259.85,-4.55701,-1.54034,-144553.81389,-9.17678,2.15362,-6.71762,-4.61278,0.85361,-11.96942,-620811.82107,-11.74417,8.32377,-5.89084,-14.1771
Ethylene Glycol,OCCO,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],249.75,-4.55701,-1.54034,-144553.81389,-9.17678,2.15362,-6.71762,-4.61278,0.85361,-11.96942,-620811.82107,-11.74417,8.32377,-5.89084,-14.1771
Ethylene Glycol,OCCO,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],255.65,-4.55701,-1.54034,-144553.81389,-9.17678,2.15362,-6.71762,-4.61278,0.85361,-11.96942,-620811.82107,-11.74417,8.32377,-5.89084,-14.1771
Ethylene Glycol,OCCO,[N4444]Br,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],248.22,-3.7714,-0.96419,-144553.02827,-8.75204,1.97385,-6.12824,-4.59765,-1.80644,-13.40059,-2046186.62301,-14.35176,8.08987,-5.16541,-17.27621
Ethylene Glycol,OCCO,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],243.02,-4.61941,-1.5861,-144553.87629,-9.55981,2.13824,-7.07621,-4.62183,-0.89354,-13.52347,-719518.86363,-15.36022,8.62993,-6.49509,-17.49506
Ethylene Glycol,OCCO,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],242.27,-4.61941,-1.5861,-144553.87629,-9.55981,2.13824,-7.07621,-4.62183,-0.89354,-13.52347,-719518.86363,-15.36022,8.62993,-6.49509,-17.49506
Ethylene Glycol,OCCO,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],256.31,-4.61941,-1.5861,-144553.87629,-9.55981,2.13824,-7.07621,-4.62183,-0.89354,-13.52347,-719518.86363,-15.36022,8.62993,-6.49509,-17.49506
Ethylene Glycol,OCCO,Benzyltriphenylphosphonium chloride,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,424.31999999999994,-3.93254,-1.08237,-144553.18942,-9.7434,1.93684,-7.08547,-4.59477,-3.15173,-19.06153,-1109364.06237,-17.87256,7.92498,-6.4641,-19.33343
Ethylene Glycol,OCCO,Benzyltriphenylphosphonium chloride,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,322.16999999999996,-3.93254,-1.08237,-144553.18942,-9.7434,1.93684,-7.08547,-4.59477,-3.15173,-19.06153,-1109364.06237,-17.87256,7.92498,-6.4641,-19.33343
Ethylene Glycol,OCCO,Benzyltriphenylphosphonium chloride,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,321.05999999999995,-3.93254,-1.08237,-144553.18942,-9.7434,1.93684,-7.08547,-4.59477,-3.15173,-19.06153,-1109364.06237,-17.87256,7.92498,-6.4641,-19.33343
Ethylene Glycol,OCCO,Benzyltriphenylphosphonium chloride,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,333.5,-3.93254,-1.08237,-144553.18942,-9.7434,1.93684,-7.08547,-4.59477,-3.15173,-19.06153,-1109364.06237,-17.87256,7.92498,-6.4641,-19.33343
Ethylene Glycol,OCCO,ChCl,C[N+](C)(C)CCO.[Cl-],262.28,-3.59405,-0.83413,-144552.85093,-8.69707,2.01486,-6.1911,-4.52083,1.50202,-13.38777,-495309.50721,-9.16641,5.26811,-5.72587,-8.70864
Ethylene Glycol,OCCO,ChCl,C[N+](C)(C)CCO.[Cl-],265.19,-3.59405,-0.83413,-144552.85093,-8.69707,2.01486,-6.1911,-4.52083,1.50202,-13.38777,-495309.50721,-9.16641,5.26811,-5.72587,-8.70864
Ethylene Glycol,OCCO,ChCl,C[N+](C)(C)CCO.[Cl-],236.71,-3.59405,-0.83413,-144552.85093,-8.69707,2.01486,-6.1911,-4.52083,1.50202,-13.38777,-495309.50721,-9.16641,5.26811,-5.72587,-8.70864
Ethylene Glycol,OCCO,ChCl,C[N+](C)(C)CCO.[Cl-],237.71,-3.59405,-0.83413,-144552.85093,-8.69707,2.01486,-6.1911,-4.52083,1.50202,-13.38777,-495309.50721,-9.16641,5.26811,-5.72587,-8.70864
Ethylene Glycol,OCCO,Methyltriphenylphosphonium bromide,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],352.08,-3.47935,-0.75001,-144552.73623,-9.10222,1.78139,-6.31823,-4.56539,-2.47062,-20.22418,-2291004.69953,-16.12714,7.18863,-5.9281,-17.38767
Ethylene Glycol,OCCO,Methyltriphenylphosphonium bromide,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],322.41999999999996,-3.47935,-0.75001,-144552.73623,-9.10222,1.78139,-6.31823,-4.56539,-2.47062,-20.22418,-2291004.69953,-16.12714,7.18863,-5.9281,-17.38767
Ethylene Glycol,OCCO,Methyltriphenylphosphonium bromide,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],288.79999999999995,-3.47935,-0.75001,-144552.73623,-9.10222,1.78139,-6.31823,-4.56539,-2.47062,-20.22418,-2291004.69953,-16.12714,7.18863,-5.9281,-17.38767
Ethylene Glycol,OCCO,Methyltriphenylphosphonium bromide,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],230.02999999999997,-3.47935,-0.75001,-144552.73623,-9.10222,1.78139,-6.31823,-4.56539,-2.47062,-20.22418,-2291004.69953,-16.12714,7.18863,-5.9281,-17.38767
Ethylene Glycol,OCCO,Methyltriphenylphosphonium bromide,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],226.9,-3.47935,-0.75001,-144552.73623,-9.10222,1.78139,-6.31823,-4.56539,-2.47062,-20.22418,-2291004.69953,-16.12714,7.18863,-5.9281,-17.38767
Ethylene Glycol,OCCO,Methyltriphenylphosphonium bromide,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],223.80999999999997,-3.47935,-0.75001,-144552.73623,-9.10222,1.78139,-6.31823,-4.56539,-2.47062,-20.22418,-2291004.69953,-16.12714,7.18863,-5.9281,-17.38767
Ethylene Glycol,OCCO,Methyltriphenylphosphonium bromide,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],224.6,-3.47935,-0.75001,-144552.73623,-9.10222,1.78139,-6.31823,-4.56539,-2.47062,-20.22418,-2291004.69953,-16.12714,7.18863,-5.9281,-17.38767
Ethylene Glycol,OCCO,Methyltriphenylphosphonium bromide,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],269.37,-3.47935,-0.75001,-144552.73623,-9.10222,1.78139,-6.31823,-4.56539,-2.47062,-20.22418,-2291004.69953,-16.12714,7.18863,-5.9281,-17.38767
Ethylene Glycol,OCCO,"N,N-Diethylethanolammonium chloride",CC[NH+](CC)CCO.[Cl-],242.15,-3.12596,-0.49084,-144552.38283,-8.7485,1.80131,-6.08826,-4.46155,-0.02255,-6.98473,-519998.55569,-7.52686,4.69266,-2.94635,-9.27317
Ethylene Glycol,OCCO,"N,N-Diethylethanolammonium chloride",CC[NH+](CC)CCO.[Cl-],248.96,-3.12596,-0.49084,-144552.38283,-8.7485,1.80131,-6.08826,-4.46155,-0.02255,-6.98473,-519998.55569,-7.52686,4.69266,-2.94635,-9.27317
Ethylene Glycol,OCCO,"N,N-Diethylethanolammonium chloride",CC[NH+](CC)CCO.[Cl-],250.9,-3.12596,-0.49084,-144552.38283,-8.7485,1.80131,-6.08826,-4.46155,-0.02255,-6.98473,-519998.55569,-7.52686,4.69266,-2.94635,-9.27317
Ethylene Glycol,OCCO,"N,N-Diethylethanolammonium chloride",CC[NH+](CC)CCO.[Cl-],251.48,-3.12596,-0.49084,-144552.38283,-8.7485,1.80131,-6.08826,-4.46155,-0.02255,-6.98473,-519998.55569,-7.52686,4.69266,-2.94635,-9.27317
Fructose,OC[C@@]1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],310.15,-3.12596,-0.49084,-144552.38283,-8.7485,1.80131,-6.08826,-4.46155,-0.02255,-6.98473,-519998.55569,-7.52686,4.69266,-2.94635,-9.27317
Fructose,OC[C@@]1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],283.15,-3.12596,-0.49084,-144552.38283,-8.7485,1.80131,-6.08826,-4.46155,-0.02255,-6.98473,-519998.55569,-7.52686,4.69266,-2.94635,-9.27317
Fructose,OC[C@@]1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],286.15,-3.12596,-0.49084,-144552.38283,-8.7485,1.80131,-6.08826,-4.46155,-0.02255,-6.98473,-519998.55569,-7.52686,4.69266,-2.94635,-9.27317
Fructose,OC[C@@]1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],293.15,-3.12596,-0.49084,-144552.38283,-8.7485,1.80131,-6.08826,-4.46155,-0.02255,-6.98473,-519998.55569,-7.52686,4.69266,-2.94635,-9.27317
Fructose,OC[C@@]1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],301.15,-3.12596,-0.49084,-144552.38283,-8.7485,1.80131,-6.08826,-4.46155,-0.02255,-6.98473,-519998.55569,-7.52686,4.69266,-2.94635,-9.27317
Fructose,OC[C@@]1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],306.15,-3.12596,-0.49084,-144552.38283,-8.7485,1.80131,-6.08826,-4.46155,-0.02255,-6.98473,-519998.55569,-7.52686,4.69266,-2.94635,-9.27317
Fructose,OC[C@@]1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],309.15,-3.12596,-0.49084,-144552.38283,-8.7485,1.80131,-6.08826,-4.46155,-0.02255,-6.98473,-519998.55569,-7.52686,4.69266,-2.94635,-9.27317
Fructose,OC[C@@]1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],313.15,-3.12596,-0.49084,-144552.38283,-8.7485,1.80131,-6.08826,-4.46155,-0.02255,-6.98473,-519998.55569,-7.52686,4.69266,-2.94635,-9.27317
Furfuryl alcohol,OCc1ccco1,ChCl,C[N+](C)(C)CCO.[Cl-],237.4,-2.70698,-0.90576,-216298.22411,-6.41376,2.80252,-2.94162,-6.27467,1.56362,-13.34259,-495309.44561,-7.61064,5.18226,-4.02576,-8.76714
Furfuryl alcohol,OCc1ccco1,ChCl,C[N+](C)(C)CCO.[Cl-],238.6,-2.70698,-0.90576,-216298.22411,-6.41376,2.80252,-2.94162,-6.27467,1.56362,-13.34259,-495309.44561,-7.61064,5.18226,-4.02576,-8.76714
Furfuryl alcohol,OCc1ccco1,ChCl,C[N+](C)(C)CCO.[Cl-],239.4,-2.70698,-0.90576,-216298.22411,-6.41376,2.80252,-2.94162,-6.27467,1.56362,-13.34259,-495309.44561,-7.61064,5.18226,-4.02576,-8.76714
Gallic acid,O=C(O)c1cc(O)c(O)c(O)c1,ChCl,C[N+](C)(C)CCO.[Cl-],350.15,-6.32055,-7.95234,-405859.58402,-18.15795,2.43216,-12.99867,-7.59145,-0.38083,-14.7686,-495311.39007,-16.62937,3.60831,-11.85481,-8.38287
Glucose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],317.15,-6.32055,-7.95234,-405859.58402,-18.15795,2.43216,-12.99867,-7.59145,-0.38083,-14.7686,-495311.39007,-16.62937,3.60831,-11.85481,-8.38287
Glucose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],288.15,-6.32055,-7.95234,-405859.58402,-18.15795,2.43216,-12.99867,-7.59145,-0.38083,-14.7686,-495311.39007,-16.62937,3.60831,-11.85481,-8.38287
Glucose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],297.15,-6.32055,-7.95234,-405859.58402,-18.15795,2.43216,-12.99867,-7.59145,-0.38083,-14.7686,-495311.39007,-16.62937,3.60831,-11.85481,-8.38287
Glucose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],304.15,-6.32055,-7.95234,-405859.58402,-18.15795,2.43216,-12.99867,-7.59145,-0.38083,-14.7686,-495311.39007,-16.62937,3.60831,-11.85481,-8.38287
Glucose,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],312.15,-6.32055,-7.95234,-405859.58402,-18.15795,2.43216,-12.99867,-7.59145,-0.38083,-14.7686,-495311.39007,-16.62937,3.60831,-11.85481,-8.38287
Glutamic acid,[NH3+][C@@H](CCC(=O)O)C(=O)[O-],ChCl,C[N+](C)(C)CCO.[Cl-],286.15,-6.32055,-7.95234,-405859.58402,-18.15795,2.43216,-12.99867,-7.59145,-0.38083,-14.7686,-495311.39007,-16.62937,3.60831,-11.85481,-8.38287
Glutaric Acid,O=C(O)CCCC(=O)O,[N2222]Br,CC[N+](CC)(CC)CC.[Br-],301.6,-4.30176,-3.99816,-311562.32976,-10.80099,3.35345,-6.98923,-7.16521,1.12428,-12.01764,-1848779.37742,-10.65292,6.78244,-6.4829,-10.95246
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],571.62,-3.74615,-3.59069,-311561.77415,-10.88232,3.23261,-7.10413,-7.01079,1.03855,-13.72766,-495309.97068,-11.25197,4.71783,-7.49988,-8.46992
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],539.75,-3.74615,-3.59069,-311561.77415,-10.88232,3.23261,-7.10413,-7.01079,1.03855,-13.72766,-495309.97068,-11.25197,4.71783,-7.49988,-8.46992
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],504.28,-3.74615,-3.59069,-311561.77415,-10.88232,3.23261,-7.10413,-7.01079,1.03855,-13.72766,-495309.97068,-11.25197,4.71783,-7.49988,-8.46992
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],475.42,-3.74615,-3.59069,-311561.77415,-10.88232,3.23261,-7.10413,-7.01079,1.03855,-13.72766,-495309.97068,-11.25197,4.71783,-7.49988,-8.46992
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],444.45,-3.74615,-3.59069,-311561.77415,-10.88232,3.23261,-7.10413,-7.01079,1.03855,-13.72766,-495309.97068,-11.25197,4.71783,-7.49988,-8.46992
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],418.72,-3.74615,-3.59069,-311561.77415,-10.88232,3.23261,-7.10413,-7.01079,1.03855,-13.72766,-495309.97068,-11.25197,4.71783,-7.49988,-8.46992
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],396.78,-3.74615,-3.59069,-311561.77415,-10.88232,3.23261,-7.10413,-7.01079,1.03855,-13.72766,-495309.97068,-11.25197,4.71783,-7.49988,-8.46992
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],372.65,-3.74615,-3.59069,-311561.77415,-10.88232,3.23261,-7.10413,-7.01079,1.03855,-13.72766,-495309.97068,-11.25197,4.71783,-7.49988,-8.46992
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],342.85,-3.74615,-3.59069,-311561.77415,-10.88232,3.23261,-7.10413,-7.01079,1.03855,-13.72766,-495309.97068,-11.25197,4.71783,-7.49988,-8.46992
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],304.55,-3.74615,-3.59069,-311561.77415,-10.88232,3.23261,-7.10413,-7.01079,1.03855,-13.72766,-495309.97068,-11.25197,4.71783,-7.49988,-8.46992
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],311.15,-3.74615,-3.59069,-311561.77415,-10.88232,3.23261,-7.10413,-7.01079,1.03855,-13.72766,-495309.97068,-11.25197,4.71783,-7.49988,-8.46992
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],320.45,-3.74615,-3.59069,-311561.77415,-10.88232,3.23261,-7.10413,-7.01079,1.03855,-13.72766,-495309.97068,-11.25197,4.71783,-7.49988,-8.46992
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],326.58,-3.74615,-3.59069,-311561.77415,-10.88232,3.23261,-7.10413,-7.01079,1.03855,-13.72766,-495309.97068,-11.25197,4.71783,-7.49988,-8.46992
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],333.48,-3.74615,-3.59069,-311561.77415,-10.88232,3.23261,-7.10413,-7.01079,1.03855,-13.72766,-495309.97068,-11.25197,4.71783,-7.49988,-8.46992
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],341.02,-3.74615,-3.59069,-311561.77415,-10.88232,3.23261,-7.10413,-7.01079,1.03855,-13.72766,-495309.97068,-11.25197,4.71783,-7.49988,-8.46992
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],345.38,-3.74615,-3.59069,-311561.77415,-10.88232,3.23261,-7.10413,-7.01079,1.03855,-13.72766,-495309.97068,-11.25197,4.71783,-7.49988,-8.46992
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],352.58,-3.74615,-3.59069,-311561.77415,-10.88232,3.23261,-7.10413,-7.01079,1.03855,-13.72766,-495309.97068,-11.25197,4.71783,-7.49988,-8.46992
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],358.68,-3.74615,-3.59069,-311561.77415,-10.88232,3.23261,-7.10413,-7.01079,1.03855,-13.72766,-495309.97068,-11.25197,4.71783,-7.49988,-8.46992
Glutaric Acid,O=C(O)CCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],364.25,-3.74615,-3.59069,-311561.77415,-10.88232,3.23261,-7.10413,-7.01079,1.03855,-13.72766,-495309.97068,-11.25197,4.71783,-7.49988,-8.46992
Glycerol,OCC(O)CO,[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,293.15,-3.49798,-3.85465,-216454.31543,-11.73354,2.68475,-9.04409,-5.3742,0.5771,-9.84662,-349914.09334,-10.39172,4.96549,-6.19785,-9.15936
Glycerol,OCC(O)CO,[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,287.15,-3.49798,-3.85465,-216454.31543,-11.73354,2.68475,-9.04409,-5.3742,0.5771,-9.84662,-349914.09334,-10.39172,4.96549,-6.19785,-9.15936
Glycerol,OCC(O)CO,[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,286.15,-3.49798,-3.85465,-216454.31543,-11.73354,2.68475,-9.04409,-5.3742,0.5771,-9.84662,-349914.09334,-10.39172,4.96549,-6.19785,-9.15936
Glycerol,OCC(O)CO,[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,296.15,-3.49798,-3.85465,-216454.31543,-11.73354,2.68475,-9.04409,-5.3742,0.5771,-9.84662,-349914.09334,-10.39172,4.96549,-6.19785,-9.15936
Glycerol,OCC(O)CO,[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,293.15,-3.49798,-3.85465,-216454.31543,-11.73354,2.68475,-9.04409,-5.3742,0.5771,-9.84662,-349914.09334,-10.39172,4.96549,-6.19785,-9.15936
Glycerol,OCC(O)CO,[N3333]Br,CCC[N+](CCC)(CCC)CCC.[Br-],258.15,-3.59342,-3.92465,-216454.41087,-10.76635,3.019,-8.05988,-5.72547,0.27646,-12.91501,-1947478.5104,-10.54933,8.4541,-4.46613,-14.5373
Glycerol,OCC(O)CO,[N3333]Br,CCC[N+](CCC)(CCC)CCC.[Br-],257.05,-3.59342,-3.92465,-216454.41087,-10.76635,3.019,-8.05988,-5.72547,0.27646,-12.91501,-1947478.5104,-10.54933,8.4541,-4.46613,-14.5373
Glycerol,OCC(O)CO,[N3333]Br,CCC[N+](CCC)(CCC)CCC.[Br-],268.45,-3.59342,-3.92465,-216454.41087,-10.76635,3.019,-8.05988,-5.72547,0.27646,-12.91501,-1947478.5104,-10.54933,8.4541,-4.46613,-14.5373
Glycerol,OCC(O)CO,[N4444]Br,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],249.09,-3.47287,-3.83624,-216454.29033,-10.92012,2.9368,-8.1291,-5.72782,-1.67705,-13.3057,-2046186.49362,-13.88613,8.27562,-4.98249,-17.17926
Glycerol,OCC(O)CO,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],231.51,-4.18327,-4.35723,-216455.00073,-11.26545,3.20364,-8.71136,-5.75773,-0.86128,-13.49981,-719518.83137,-15.24157,8.76791,-6.61156,-17.39792
Glycerol,OCC(O)CO,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],230.54,-4.18327,-4.35723,-216455.00073,-11.26545,3.20364,-8.71136,-5.75773,-0.86128,-13.49981,-719518.83137,-15.24157,8.76791,-6.61156,-17.39792
Glycerol,OCC(O)CO,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],230.37,-4.18327,-4.35723,-216455.00073,-11.26545,3.20364,-8.71136,-5.75773,-0.86128,-13.49981,-719518.83137,-15.24157,8.76791,-6.61156,-17.39792
Glycerol,OCC(O)CO,Benzyltriphenylphosphonium chloride,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,328.91,-3.57169,-3.90871,-216454.38915,-11.67275,2.84111,-8.81468,-5.69918,-3.04849,-18.98582,-1109363.95914,-17.51133,8.13194,-6.45387,-19.1894
Glycerol,OCC(O)CO,Benzyltriphenylphosphonium chloride,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,323.51,-3.57169,-3.90871,-216454.38915,-11.67275,2.84111,-8.81468,-5.69918,-3.04849,-18.98582,-1109363.95914,-17.51133,8.13194,-6.45387,-19.1894
Glycerol,OCC(O)CO,Benzyltriphenylphosphonium chloride,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,334.39,-3.57169,-3.90871,-216454.38915,-11.67275,2.84111,-8.81468,-5.69918,-3.04849,-18.98582,-1109363.95914,-17.51133,8.13194,-6.45387,-19.1894
Glycerol,OCC(O)CO,Betaine,C[N+](C)(C)CC(=O)[O-],432.51,-4.25199,-4.40763,-216455.06945,-11.62425,3.28225,-9.51626,-5.39023,2.84632,-10.41012,-252577.99696,-9.4753,5.6392,-8.38795,-6.72655
Glycerol,OCC(O)CO,Betaine,C[N+](C)(C)CC(=O)[O-],428.27,-4.25199,-4.40763,-216455.06945,-11.62425,3.28225,-9.51626,-5.39023,2.84632,-10.41012,-252577.99696,-9.4753,5.6392,-8.38795,-6.72655
Glycerol,OCC(O)CO,Betaine,C[N+](C)(C)CC(=O)[O-],427.54,-4.25199,-4.40763,-216455.06945,-11.62425,3.28225,-9.51626,-5.39023,2.84632,-10.41012,-252577.99696,-9.4753,5.6392,-8.38795,-6.72655
Glycerol,OCC(O)CO,Betaine,C[N+](C)(C)CC(=O)[O-],412.61,-4.25199,-4.40763,-216455.06945,-11.62425,3.28225,-9.51626,-5.39023,2.84632,-10.41012,-252577.99696,-9.4753,5.6392,-8.38795,-6.72655
Glycerol,OCC(O)CO,Betaine,C[N+](C)(C)CC(=O)[O-],392.0,-4.25199,-4.40763,-216455.06945,-11.62425,3.28225,-9.51626,-5.39023,2.84632,-10.41012,-252577.99696,-9.4753,5.6392,-8.38795,-6.72655
Glycerol,OCC(O)CO,Betaine,C[N+](C)(C)CC(=O)[O-],390.57,-4.25199,-4.40763,-216455.06945,-11.62425,3.28225,-9.51626,-5.39023,2.84632,-10.41012,-252577.99696,-9.4753,5.6392,-8.38795,-6.72655
Glycerol,OCC(O)CO,Betaine,C[N+](C)(C)CC(=O)[O-],378.59,-4.25199,-4.40763,-216455.06945,-11.62425,3.28225,-9.51626,-5.39023,2.84632,-10.41012,-252577.99696,-9.4753,5.6392,-8.38795,-6.72655
Glycerol,OCC(O)CO,Betaine,C[N+](C)(C)CC(=O)[O-],384.17,-4.25199,-4.40763,-216455.06945,-11.62425,3.28225,-9.51626,-5.39023,2.84632,-10.41012,-252577.99696,-9.4753,5.6392,-8.38795,-6.72655
Glycerol,OCC(O)CO,ChCl,C[N+](C)(C)CCO.[Cl-],281.18,-3.42449,-3.80076,-216454.24195,-10.83187,2.9872,-8.2026,-5.61647,1.63674,-13.28897,-495309.3725,-8.7018,5.48954,-5.55441,-8.63693
Glycerol,OCC(O)CO,ChCl,C[N+](C)(C)CCO.[Cl-],237.0,-3.42449,-3.80076,-216454.24195,-10.83187,2.9872,-8.2026,-5.61647,1.63674,-13.28897,-495309.3725,-8.7018,5.48954,-5.55441,-8.63693
Glycerol,OCC(O)CO,ChCl,C[N+](C)(C)CCO.[Cl-],240.5,-3.42449,-3.80076,-216454.24195,-10.83187,2.9872,-8.2026,-5.61647,1.63674,-13.28897,-495309.3725,-8.7018,5.48954,-5.55441,-8.63693
Glycerol,OCC(O)CO,Methyltriphenylphosphonium bromide,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],353.58,-3.24385,-3.66829,-216454.06131,-11.30621,2.6083,-8.24734,-5.66717,-2.34035,-20.12865,-2291004.56927,-15.65488,7.38019,-5.79529,-17.23978
Glycerol,OCC(O)CO,Methyltriphenylphosphonium bromide,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],348.75,-3.24385,-3.66829,-216454.06131,-11.30621,2.6083,-8.24734,-5.66717,-2.34035,-20.12865,-2291004.56927,-15.65488,7.38019,-5.79529,-17.23978
Glycerol,OCC(O)CO,Methyltriphenylphosphonium bromide,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],316.71,-3.24385,-3.66829,-216454.06131,-11.30621,2.6083,-8.24734,-5.66717,-2.34035,-20.12865,-2291004.56927,-15.65488,7.38019,-5.79529,-17.23978
Glycerol,OCC(O)CO,Methyltriphenylphosphonium bromide,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],269.12,-3.24385,-3.66829,-216454.06131,-11.30621,2.6083,-8.24734,-5.66717,-2.34035,-20.12865,-2291004.56927,-15.65488,7.38019,-5.79529,-17.23978
Glycerol,OCC(O)CO,Methyltriphenylphosphonium bromide,C[P+](c1ccccc1)(c1ccccc1)c1ccccc1.[Br-],276.9,-3.24385,-3.66829,-216454.06131,-11.30621,2.6083,-8.24734,-5.66717,-2.34035,-20.12865,-2291004.56927,-15.65488,7.38019,-5.79529,-17.23978
