Component_1,Smiles_1,Component_2,Smiles_2,T_EP,nHD_1,nHA_1,nCsp3_1,nArR_1,nAlR_1,nValE_1,MolLogP_1,PEOE_VSA1_1,PEOE_VSA2_1,PEOE_VSA3_1,PEOE_VSA4_1,PEOE_VSA5_1,PEOE_VSA6_1,PEOE_VSA7_1,PEOE_VSA8_1,PEOE_VSA9_1,PEOE_VSA10_1,PEOE_VSA11_1,PEOE_VSA12_1,PEOE_VSA13_1,PEOE_VSA14_1,nHD_2,nHA_2,nCsp3_2,nArR_2,nAlR_2,nValE_2,MolLogP_2,PEOE_VSA1_2,PEOE_VSA2_2,PEOE_VSA3_2,PEOE_VSA4_2,PEOE_VSA5_2,PEOE_VSA6_2,PEOE_VSA7_2,PEOE_VSA8_2,PEOE_VSA9_2,PEOE_VSA10_2,PEOE_VSA11_2,PEOE_VSA12_2,PEOE_VSA13_2,PEOE_VSA14_2,MoRSE_N_0_1,MoRSE_N_1_1,MoRSE_N_2_1,MoRSE_N_3_1,MoRSE_N_4_1,MoRSE_N_5_1,MoRSE_N_6_1,MoRSE_N_7_1,MoRSE_N_8_1,MoRSE_N_9_1,MoRSE_N_10_1,MoRSE_N_11_1,MoRSE_N_12_1,MoRSE_N_13_1,MoRSE_N_14_1,MoRSE_N_15_1,MoRSE_N_16_1,MoRSE_N_17_1,MoRSE_N_18_1,MoRSE_N_19_1,MoRSE_N_20_1,MoRSE_N_21_1,MoRSE_N_22_1,MoRSE_N_23_1,MoRSE_N_24_1,MoRSE_N_25_1,MoRSE_N_26_1,MoRSE_N_27_1,MoRSE_N_28_1,MoRSE_N_29_1,MoRSE_N_30_1,MoRSE_N_31_1,MoRSE_O_0_1,MoRSE_O_1_1,MoRSE_O_2_1,MoRSE_O_3_1,MoRSE_O_4_1,MoRSE_O_5_1,MoRSE_O_6_1,MoRSE_O_7_1,MoRSE_O_8_1,MoRSE_O_9_1,MoRSE_O_10_1,MoRSE_O_11_1,MoRSE_O_12_1,MoRSE_O_13_1,MoRSE_O_14_1,MoRSE_O_15_1,MoRSE_O_16_1,MoRSE_O_17_1,MoRSE_O_18_1,MoRSE_O_19_1,MoRSE_O_20_1,MoRSE_O_21_1,MoRSE_O_22_1,MoRSE_O_23_1,MoRSE_O_24_1,MoRSE_O_25_1,MoRSE_O_26_1,MoRSE_O_27_1,MoRSE_O_28_1,MoRSE_O_29_1,MoRSE_O_30_1,MoRSE_O_31_1,RGyration_1,InertialShapeFactor_1,Eccentricity_1,Asphericity_1,SpherocityIndex_1,MoRSE_N_0_2,MoRSE_N_1_2,MoRSE_N_2_2,MoRSE_N_3_2,MoRSE_N_4_2,MoRSE_N_5_2,MoRSE_N_6_2,MoRSE_N_7_2,MoRSE_N_8_2,MoRSE_N_9_2,MoRSE_N_10_2,MoRSE_N_11_2,MoRSE_N_12_2,MoRSE_N_13_2,MoRSE_N_14_2,MoRSE_N_15_2,MoRSE_N_16_2,MoRSE_N_17_2,MoRSE_N_18_2,MoRSE_N_19_2,MoRSE_N_20_2,MoRSE_N_21_2,MoRSE_N_22_2,MoRSE_N_23_2,MoRSE_N_24_2,MoRSE_N_25_2,MoRSE_N_26_2,MoRSE_N_27_2,MoRSE_N_28_2,MoRSE_N_29_2,MoRSE_N_30_2,MoRSE_N_31_2,MoRSE_O_0_2,MoRSE_O_1_2,MoRSE_O_2_2,MoRSE_O_3_2,MoRSE_O_4_2,MoRSE_O_5_2,MoRSE_O_6_2,MoRSE_O_7_2,MoRSE_O_8_2,MoRSE_O_9_2,MoRSE_O_10_2,MoRSE_O_11_2,MoRSE_O_12_2,MoRSE_O_13_2,MoRSE_O_14_2,MoRSE_O_15_2,MoRSE_O_16_2,MoRSE_O_17_2,MoRSE_O_18_2,MoRSE_O_19_2,MoRSE_O_20_2,MoRSE_O_21_2,MoRSE_O_22_2,MoRSE_O_23_2,MoRSE_O_24_2,MoRSE_O_25_2,MoRSE_O_26_2,MoRSE_O_27_2,MoRSE_O_28_2,MoRSE_O_29_2,MoRSE_O_30_2,MoRSE_O_31_2,RGyration_2,InertialShapeFactor_2,Eccentricity_2,Asphericity_2,SpherocityIndex_2
Ketoprofen,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,ChCl,C[N+](C)(C)CCO.[Cl-],361.62,1,3,0.125,2,0,96,3.1057000000000015,5.1088081911072125,9.589074368143644,0.0,0.0,0.0,48.33934966130636,18.45776231665597,16.60993720807487,18.230784690895057,0.0,5.783244946364939,0.0,1.4311996572326342,5.969305287951849,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,528.0,11.151,-2.274,-0.492,-4.24,-3.605,5.031,-0.011,-0.187,-1.265,0.669,-0.863,0.26,0.388,0.735,0.099,-0.738,-0.869,0.367,1.58,-0.815,0.217,-0.807,-0.111,1.073,0.209,-0.665,0.051,-0.259,0.084,0.454,-0.119,528.0,11.151,-2.274,-0.492,-4.24,-3.605,5.031,-0.011,-0.187,-1.265,0.669,-0.863,0.26,0.388,0.735,0.099,-0.738,-0.869,0.367,1.58,-0.815,0.217,-0.807,-0.111,1.073,0.209,-0.665,0.051,-0.259,0.084,0.454,-0.119,3.0710220177809227,0.0010698170479830926,0.9238920250272558,0.25055112987508177,0.4357568975096566,231.0,30.589,-3.497,-0.712,-0.482,-3.94,2.537,0.59,1.557,-1.136,-0.533,-0.469,0.257,0.705,0.401,-0.333,-0.686,-0.477,0.485,1.385,-0.954,-0.425,-0.017,-0.016,0.138,0.712,-0.575,-0.301,0.022,0.238,0.093,0.179,231.0,30.589,-3.497,-0.712,-0.482,-3.94,2.537,0.59,1.557,-1.136,-0.533,-0.469,0.257,0.705,0.401,-0.333,-0.686,-0.477,0.485,1.385,-0.954,-0.425,-0.017,-0.016,0.138,0.712,-0.575,-0.301,0.022,0.238,0.093,0.179,2.6721818941933497,0.005625386709109848,0.9832222845836732,0.5550143631510643,0.6028422428767153
Lactic Acid,CC(O)C(=O)O,Alanine,CC([NH3+])C(=O)[O-],298.15,2,3,0.6666666666666666,0,0,36,-0.5482,10.217616382214425,0.0,4.794537184071822,0.0,0.0,0.0,6.851892117295679,4.1122756685106605,1.3707585561702202,6.080018026949988,0.0,1.4311996572326342,1.4311996572326342,5.969305287951849,1,2,0.6666666666666666,0,0,36,-2.6332999999999993,15.613806303920844,0.0,0.0,0.0,0.0,0.0,6.851892117295679,4.1122756685106605,5.969305287951849,7.3886510245198656,0.0,0.0,0.0,4.235526234984602,66.0,15.677,-1.544,0.134,-1.015,-1.504,1.176,0.215,0.314,-0.071,-0.333,-0.231,0.021,0.201,0.289,-0.042,-0.246,-0.167,-0.012,0.485,-0.292,0.066,0.003,-0.203,0.159,0.058,-0.052,0.008,-0.052,0.011,0.056,0.002,66.0,15.677,-1.544,0.134,-1.015,-1.504,1.176,0.215,0.314,-0.071,-0.333,-0.231,0.021,0.201,0.289,-0.042,-0.246,-0.167,-0.012,0.485,-0.292,0.066,0.003,-0.203,0.159,0.058,-0.052,0.008,-0.052,0.011,0.056,0.002,1.6398618528523345,0.006968255826611106,0.9079471278130318,0.23182287176414562,0.3325418400048948,78.0,19.544,-2.053,-0.302,-1.272,-1.032,0.85,0.334,0.55,-0.17,-0.523,-0.334,0.142,0.478,0.17,-0.179,-0.143,-0.47,0.22,0.65,-0.294,-0.17,0.081,-0.329,0.341,-0.03,0.153,-0.074,-0.242,0.016,0.077,0.194,78.0,19.544,-2.053,-0.302,-1.272,-1.032,0.85,0.334,0.55,-0.17,-0.523,-0.334,0.142,0.478,0.17,-0.179,-0.143,-0.47,0.22,0.65,-0.294,-0.17,0.081,-0.329,0.341,-0.03,0.153,-0.074,-0.242,0.016,0.077,0.194,1.6312804095618239,0.006975834758207414,0.879871681076019,0.17226888478184418,0.4598676504089755
Lactic Acid,CC(O)C(=O)O,Benzyltripropylammonium chloride,CCC[N+](CCC)(CCC)Cc1ccccc1.[Cl-],216.86,2,3,0.6666666666666666,0,0,36,-0.5482,10.217616382214425,0.0,4.794537184071822,0.0,0.0,0.0,6.851892117295679,4.1122756685106605,1.3707585561702202,6.080018026949988,0.0,1.4311996572326342,1.4311996572326342,5.969305287951849,0,0,0.625,1,0,104,1.2374000000000003,16.8900640188746,0.0,0.0,0.0,0.0,50.76776989020351,19.118774703988137,26.124829834250292,37.3104402831607,6.496859684315945,0.0,0.0,0.0,0.0,66.0,15.103,-1.038,-0.246,-1.007,-1.238,0.971,0.387,0.031,0.197,-0.448,-0.273,0.209,-0.045,0.454,-0.126,-0.141,-0.318,0.129,0.345,-0.098,-0.11,0.024,-0.104,0.092,0.021,0.046,-0.05,-0.076,0.016,0.148,-0.095,66.0,15.103,-1.038,-0.246,-1.007,-1.238,0.971,0.387,0.031,0.197,-0.448,-0.273,0.209,-0.045,0.454,-0.126,-0.141,-0.318,0.129,0.345,-0.098,-0.11,0.024,-0.104,0.092,0.021,0.046,-0.05,-0.076,0.016,0.148,-0.095,1.6167919747537975,0.008949329075124707,0.8915150603498131,0.18046788355579424,0.37456640980866723,1035.0,21.882,-6.471,-0.71,-3.233,-6.849,6.893,0.725,0.283,-1.132,-1.051,-1.758,1.698,1.519,0.213,-0.098,-1.476,-0.898,1.626,2.284,-1.224,-1.432,-0.411,0.84,0.763,0.667,-0.993,-0.358,-0.653,0.507,0.385,-0.009,1035.0,21.882,-6.471,-0.71,-3.233,-6.849,6.893,0.725,0.283,-1.132,-1.051,-1.758,1.698,1.519,0.213,-0.098,-1.476,-0.898,1.626,2.284,-1.224,-1.432,-0.411,0.84,0.763,0.667,-0.993,-0.358,-0.653,0.507,0.385,-0.009,3.5956006280033037,0.0006418921539828737,0.9376165396551455,0.29623520567076644,0.26439253968941884
Lactic Acid,CC(O)C(=O)O,Betaine,C[N+](C)(C)CC(=O)[O-],298.15,2,3,0.6666666666666666,0,0,36,-0.5482,10.217616382214425,0.0,4.794537184071822,0.0,0.0,0.0,6.851892117295679,4.1122756685106605,1.3707585561702202,6.080018026949988,0.0,1.4311996572326342,1.4311996572326342,5.969305287951849,0,2,0.8,0,0,48,-1.5574999999999983,14.384095436607153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.975130106671024,6.496859684315945,0.0,0.0,0.0,0.0,66.0,15.235,-1.515,0.174,-1.141,-1.264,0.933,0.377,0.386,-0.339,-0.102,-0.347,0.013,0.276,0.279,-0.064,-0.219,-0.303,0.198,0.292,-0.151,0.035,-0.039,-0.156,0.084,0.121,-0.06,0.01,-0.043,-0.046,0.142,-0.111,66.0,15.235,-1.515,0.174,-1.141,-1.264,0.933,0.377,0.386,-0.339,-0.102,-0.347,0.013,0.276,0.279,-0.064,-0.219,-0.303,0.198,0.292,-0.151,0.035,-0.039,-0.156,0.084,0.121,-0.06,0.01,-0.043,-0.046,0.142,-0.111,1.6602100096757952,0.008969707694633929,0.910821235483613,0.21781398466737842,0.32736733224084474,171.0,27.951,-3.688,-0.801,-0.796,-2.619,1.922,0.695,0.791,-0.827,-0.798,-0.092,0.556,0.123,0.609,-0.562,-0.409,-0.599,0.914,0.859,-0.739,-0.53,0.233,-0.147,0.4,0.335,-0.431,-0.218,-0.024,0.144,0.227,0.147,171.0,27.951,-3.688,-0.801,-0.796,-2.619,1.922,0.695,0.791,-0.827,-0.798,-0.092,0.556,0.123,0.609,-0.562,-0.409,-0.599,0.914,0.859,-0.739,-0.53,0.233,-0.147,0.4,0.335,-0.431,-0.218,-0.024,0.144,0.227,0.147,1.9354351190206487,0.00675309357182484,0.934728557237286,0.28666675844878886,0.7532206449830611
Lactic Acid,CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],565.55,2,3,0.6666666666666666,0,0,36,-0.5482,10.217616382214425,0.0,4.794537184071822,0.0,0.0,0.0,6.851892117295679,4.1122756685106605,1.3707585561702202,6.080018026949988,0.0,1.4311996572326342,1.4311996572326342,5.969305287951849,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,66.0,15.264,-1.431,0.119,-1.194,-1.144,0.726,0.656,0.153,-0.201,-0.192,-0.272,-0.018,0.27,0.238,0.019,-0.31,-0.173,0.098,0.34,-0.181,-0.07,0.098,-0.105,0.026,0.095,-0.089,-0.027,0.06,0.009,-0.02,0.055,66.0,15.264,-1.431,0.119,-1.194,-1.144,0.726,0.656,0.153,-0.201,-0.192,-0.272,-0.018,0.27,0.238,0.019,-0.31,-0.173,0.098,0.34,-0.181,-0.07,0.098,-0.105,0.026,0.095,-0.089,-0.027,0.06,0.009,-0.02,0.055,1.6401995278762311,0.006687088245841893,0.9112455760683157,0.24772494357242733,0.29952377083434584,231.0,28.193,-2.881,-1.687,-0.522,-2.507,0.76,2.193,0.549,-0.947,-0.929,-0.173,0.278,0.633,0.675,-0.661,-0.256,-0.875,1.095,0.91,-0.83,-0.659,0.475,-0.475,0.764,0.278,-0.561,-0.126,-0.031,0.141,0.374,-0.079,231.0,28.193,-2.881,-1.687,-0.522,-2.507,0.76,2.193,0.549,-0.947,-0.929,-0.173,0.278,0.633,0.675,-0.661,-0.256,-0.875,1.095,0.91,-0.83,-0.659,0.475,-0.475,0.764,0.278,-0.561,-0.126,-0.031,0.141,0.374,-0.079,2.678544717066459,0.0038252303468964623,0.9704797739906361,0.4435100330114911,0.52475852618016
Lactic Acid,CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],537.15,2,3,0.6666666666666666,0,0,36,-0.5482,10.217616382214425,0.0,4.794537184071822,0.0,0.0,0.0,6.851892117295679,4.1122756685106605,1.3707585561702202,6.080018026949988,0.0,1.4311996572326342,1.4311996572326342,5.969305287951849,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,66.0,14.94,-0.816,-0.315,-1.004,-1.357,1.134,0.185,0.395,-0.163,-0.333,-0.205,0.005,0.302,0.176,-0.037,-0.149,-0.412,0.364,0.152,-0.074,-0.038,-0.057,-0.03,0.011,0.087,0.049,-0.096,-0.076,0.105,0.004,-0.016,66.0,14.94,-0.816,-0.315,-1.004,-1.357,1.134,0.185,0.395,-0.163,-0.333,-0.205,0.005,0.302,0.176,-0.037,-0.149,-0.412,0.364,0.152,-0.074,-0.038,-0.057,-0.03,0.011,0.087,0.049,-0.096,-0.076,0.105,0.004,-0.016,1.6421892854245226,0.009649483127307184,0.8693152694051277,0.155783923370506,0.4757105373791369,231.0,29.046,-3.006,-1.163,-0.366,-3.723,2.123,0.849,1.35,-1.091,-0.867,-0.405,0.091,1.292,-0.032,-0.19,-0.641,-0.715,0.753,1.293,-0.831,-0.592,0.206,-0.096,0.296,0.559,-0.515,-0.222,-0.168,0.248,0.296,0.02,231.0,29.046,-3.006,-1.163,-0.366,-3.723,2.123,0.849,1.35,-1.091,-0.867,-0.405,0.091,1.292,-0.032,-0.19,-0.641,-0.715,0.753,1.293,-0.831,-0.592,0.206,-0.096,0.296,0.559,-0.515,-0.222,-0.168,0.248,0.296,0.02,3.0382764717155077,0.003056476800878463,0.9733023415795993,0.4630214633885561,0.5322715129642313
Lactic Acid,CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],501.55,2,3,0.6666666666666666,0,0,36,-0.5482,10.217616382214425,0.0,4.794537184071822,0.0,0.0,0.0,6.851892117295679,4.1122756685106605,1.3707585561702202,6.080018026949988,0.0,1.4311996572326342,1.4311996572326342,5.969305287951849,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,66.0,15.884,-1.588,0.283,-1.282,-1.258,0.96,0.406,0.23,-0.105,-0.318,-0.136,-0.09,0.253,0.231,0.04,-0.277,-0.22,0.069,0.463,-0.331,0.089,-0.008,-0.158,0.099,0.112,-0.092,0.029,-0.08,0.005,0.143,-0.086,66.0,15.884,-1.588,0.283,-1.282,-1.258,0.96,0.406,0.23,-0.105,-0.318,-0.136,-0.09,0.253,0.231,0.04,-0.277,-0.22,0.069,0.463,-0.331,0.089,-0.008,-0.158,0.099,0.112,-0.092,0.029,-0.08,0.005,0.143,-0.086,1.598252015692253,0.00909442100592601,0.8685291054490859,0.14730537454808376,0.5674770477288074,231.0,27.868,-3.053,-1.433,0.132,-3.751,2.047,1.71,0.759,-1.159,-0.445,-0.64,0.593,0.695,0.492,-0.555,-0.337,-0.706,0.68,1.208,-0.677,-0.795,0.261,-0.024,0.301,0.376,-0.267,-0.558,0.088,0.085,0.327,0.096,231.0,27.868,-3.053,-1.433,0.132,-3.751,2.047,1.71,0.759,-1.159,-0.445,-0.64,0.593,0.695,0.492,-0.555,-0.337,-0.706,0.68,1.208,-0.677,-0.795,0.261,-0.024,0.301,0.376,-0.267,-0.558,0.088,0.085,0.327,0.096,2.7013621157958267,0.002868790031307042,0.954234349693288,0.35403039718490137,0.6063864044343145
Lactic Acid,CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],466.85,2,3,0.6666666666666666,0,0,36,-0.5482,10.217616382214425,0.0,4.794537184071822,0.0,0.0,0.0,6.851892117295679,4.1122756685106605,1.3707585561702202,6.080018026949988,0.0,1.4311996572326342,1.4311996572326342,5.969305287951849,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,66.0,15.742,-1.387,-0.101,-0.955,-1.303,0.788,0.732,-0.153,0.084,-0.278,-0.201,-0.047,0.154,0.427,-0.232,-0.1,-0.205,0.043,0.397,-0.256,0.04,-0.038,-0.04,0.042,0.118,-0.147,0.025,-0.038,0.094,0.025,-0.052,66.0,15.742,-1.387,-0.101,-0.955,-1.303,0.788,0.732,-0.153,0.084,-0.278,-0.201,-0.047,0.154,0.427,-0.232,-0.1,-0.205,0.043,0.397,-0.256,0.04,-0.038,-0.04,0.042,0.118,-0.147,0.025,-0.038,0.094,0.025,-0.052,1.6378949544379537,0.006622713820334915,0.9094916985877779,0.24469764168226393,0.3081986783094474,231.0,28.775,-2.869,-1.281,-0.74,-2.732,0.692,1.624,1.097,-1.237,-0.585,-0.689,0.386,0.551,0.638,-0.874,-0.282,-0.625,0.794,1.036,-0.677,-0.791,0.359,-0.074,0.311,0.439,-0.33,-0.336,0.061,0.145,0.249,0.128,231.0,28.775,-2.869,-1.281,-0.74,-2.732,0.692,1.624,1.097,-1.237,-0.585,-0.689,0.386,0.551,0.638,-0.874,-0.282,-0.625,0.794,1.036,-0.677,-0.791,0.359,-0.074,0.311,0.439,-0.33,-0.336,0.061,0.145,0.249,0.128,2.903945661794806,0.004900906485545954,0.9856019427162934,0.5784098507474494,0.5208561925865997
Lactic Acid,CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],434.82,2,3,0.6666666666666666,0,0,36,-0.5482,10.217616382214425,0.0,4.794537184071822,0.0,0.0,0.0,6.851892117295679,4.1122756685106605,1.3707585561702202,6.080018026949988,0.0,1.4311996572326342,1.4311996572326342,5.969305287951849,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,66.0,14.741,-0.747,-0.254,-1.059,-1.208,0.818,0.44,0.279,-0.043,-0.475,-0.076,-0.11,0.389,0.109,-0.012,-0.136,-0.371,0.284,0.178,-0.072,-0.053,-0.003,-0.07,0.018,0.091,0.01,-0.063,-0.048,0.053,0.063,-0.05,66.0,14.741,-0.747,-0.254,-1.059,-1.208,0.818,0.44,0.279,-0.043,-0.475,-0.076,-0.11,0.389,0.109,-0.012,-0.136,-0.371,0.284,0.178,-0.072,-0.053,-0.003,-0.07,0.018,0.091,0.01,-0.063,-0.048,0.053,0.063,-0.05,1.6352468223097298,0.009618487805340354,0.8764745891879453,0.16293229986740826,0.42750767272615076,231.0,29.064,-3.269,-0.795,-0.921,-2.396,1.311,1.329,0.628,-0.717,-0.984,-0.551,0.749,0.279,0.7,-0.592,-0.608,-0.568,0.796,1.102,-0.835,-0.564,0.262,-0.038,0.218,0.492,-0.527,-0.252,-0.086,0.279,0.352,-0.047,231.0,29.064,-3.269,-0.795,-0.921,-2.396,1.311,1.329,0.628,-0.717,-0.984,-0.551,0.749,0.279,0.7,-0.592,-0.608,-0.568,0.796,1.102,-0.835,-0.564,0.262,-0.038,0.218,0.492,-0.527,-0.252,-0.086,0.279,0.352,-0.047,2.820961294369367,0.003556122925238677,0.9715156998403786,0.45091398899019963,0.6099072457126206
Lactic Acid,CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],406.45,2,3,0.6666666666666666,0,0,36,-0.5482,10.217616382214425,0.0,4.794537184071822,0.0,0.0,0.0,6.851892117295679,4.1122756685106605,1.3707585561702202,6.080018026949988,0.0,1.4311996572326342,1.4311996572326342,5.969305287951849,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,66.0,14.914,-0.742,-0.217,-1.129,-1.286,1.013,0.374,0.181,-0.033,-0.331,-0.235,0.09,0.16,0.198,0.014,-0.175,-0.296,0.201,0.233,-0.086,-0.131,0.036,0.059,-0.107,0.115,0.022,-0.171,0.113,-0.019,0.119,-0.141,66.0,14.914,-0.742,-0.217,-1.129,-1.286,1.013,0.374,0.181,-0.033,-0.331,-0.235,0.09,0.16,0.198,0.014,-0.175,-0.296,0.201,0.233,-0.086,-0.131,0.036,0.059,-0.107,0.115,0.022,-0.171,0.113,-0.019,0.119,-0.141,1.634476162414432,0.006685236340634873,0.8969479312092009,0.21084771489373008,0.32217054183886623,231.0,31.444,-3.099,-0.55,-1.329,-2.392,1.111,1.68,0.661,-1.011,-0.724,-0.525,0.598,0.496,0.543,-0.461,-0.855,-0.515,0.861,0.972,-0.712,-0.627,0.263,0.017,0.194,0.567,-0.511,-0.393,0.139,0.078,0.494,-0.151,231.0,31.444,-3.099,-0.55,-1.329,-2.392,1.111,1.68,0.661,-1.011,-0.724,-0.525,0.598,0.496,0.543,-0.461,-0.855,-0.515,0.861,0.972,-0.712,-0.627,0.263,0.017,0.194,0.567,-0.511,-0.393,0.139,0.078,0.494,-0.151,3.838677407638484,0.004782833206401505,0.9949942709970415,0.7310220916187914,0.4363413822855431
Lactic Acid,CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],386.65,2,3,0.6666666666666666,0,0,36,-0.5482,10.217616382214425,0.0,4.794537184071822,0.0,0.0,0.0,6.851892117295679,4.1122756685106605,1.3707585561702202,6.080018026949988,0.0,1.4311996572326342,1.4311996572326342,5.969305287951849,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,66.0,15.015,-1.045,-0.039,-1.329,-0.918,0.638,0.647,0.057,-0.076,-0.212,-0.274,-0.07,0.373,0.152,0.03,-0.291,-0.202,0.088,0.437,-0.281,0.079,-0.132,0.006,0.026,0.079,0.053,-0.22,0.18,-0.12,0.088,0.044,66.0,15.015,-1.045,-0.039,-1.329,-0.918,0.638,0.647,0.057,-0.076,-0.212,-0.274,-0.07,0.373,0.152,0.03,-0.291,-0.202,0.088,0.437,-0.281,0.079,-0.132,0.006,0.026,0.079,0.053,-0.22,0.18,-0.12,0.088,0.044,1.6455955912682712,0.006762976173277473,0.9135302611338697,0.25160688008438403,0.3098875863952142,231.0,27.484,-2.91,-0.628,-0.976,-3.239,1.634,1.496,0.524,-0.05,-1.518,-0.111,0.333,0.899,0.222,-0.318,-0.533,-0.614,0.837,1.101,-0.843,-0.613,0.292,-0.043,0.217,0.533,-0.474,-0.345,0.051,0.034,0.468,-0.111,231.0,27.484,-2.91,-0.628,-0.976,-3.239,1.634,1.496,0.524,-0.05,-1.518,-0.111,0.333,0.899,0.222,-0.318,-0.533,-0.614,0.837,1.101,-0.843,-0.613,0.292,-0.043,0.217,0.533,-0.474,-0.345,0.051,0.034,0.468,-0.111,2.3960837386938074,0.003181507086027656,0.9342969286078315,0.2791196772556298,0.6477198668128332
Lactic Acid,CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],351.42,2,3,0.6666666666666666,0,0,36,-0.5482,10.217616382214425,0.0,4.794537184071822,0.0,0.0,0.0,6.851892117295679,4.1122756685106605,1.3707585561702202,6.080018026949988,0.0,1.4311996572326342,1.4311996572326342,5.969305287951849,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,66.0,14.912,-0.679,-0.462,-1.072,-1.116,0.93,0.3,0.384,-0.257,-0.255,-0.194,-0.007,0.233,0.302,-0.143,-0.087,-0.428,0.255,0.364,-0.208,-0.014,-0.093,0.008,0.011,0.114,-0.01,-0.097,0.039,-0.072,0.126,-0.015,66.0,14.912,-0.679,-0.462,-1.072,-1.116,0.93,0.3,0.384,-0.257,-0.255,-0.194,-0.007,0.233,0.302,-0.143,-0.087,-0.428,0.255,0.364,-0.208,-0.014,-0.093,0.008,0.011,0.114,-0.01,-0.097,0.039,-0.072,0.126,-0.015,1.6315485477433935,0.007430371243853637,0.8951392623469332,0.19467752510230613,0.36042606933259663,231.0,28.793,-4.146,-0.81,-0.861,-3.378,1.869,1.564,0.861,-1.004,-0.755,-0.459,0.494,0.562,0.709,-0.549,-0.712,-0.416,0.616,1.156,-0.842,-0.472,0.13,-0.029,0.333,0.455,-0.522,-0.216,0.0,0.159,0.244,0.066,231.0,28.793,-4.146,-0.81,-0.861,-3.378,1.869,1.564,0.861,-1.004,-0.755,-0.459,0.494,0.562,0.709,-0.549,-0.712,-0.416,0.616,1.156,-0.842,-0.472,0.13,-0.029,0.333,0.455,-0.522,-0.216,0.0,0.159,0.244,0.066,2.8965344782189884,0.004137127122662567,0.9804624488068545,0.5234950117756639,0.5370907673587428
