Component_1,Smiles_1,Component_2,Smiles_2,T_EP,X_1,potential#1,potential#2
Malic Acid,O=C(O)CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],383.62,0.8,-0.00564875,-0.00584025
Malic Acid,O=C(O)CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],387.88,0.85,-0.00564875,-0.00584025
Malic Acid,O=C(O)CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],391.75,0.899,-0.00564875,-0.00584025
Malic Acid,O=C(O)CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],395.18,0.944,-0.00564875,-0.00584025
Malonic Acid,O=C(O)CC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],285.15,0.52,-0.00564925,-0.00584025
Mannose,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],547.75,0.1,-0.00546875,-0.00584025
Mannose,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],496.65,0.202,-0.00546875,-0.00584025
Mannose,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],438.88,0.3,-0.00546875,-0.00584025
Mannose,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],377.52,0.4,-0.00546875,-0.00584025
Mannose,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],332.52,0.499,-0.00546875,-0.00584025
Mannose,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],353.58,0.599,-0.00546875,-0.00584025
Mannose,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],364.48,0.7,-0.00546875,-0.00584025
Mannose,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],377.85,0.8,-0.00546875,-0.00584025
Mannose,OC[C@H]1O[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],391.75,0.899,-0.00546875,-0.00584025
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Betaine,C[N+](C)(C)CC(=O)[O-],541.5,0.103,-0.00329225,-0.009115333
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Betaine,C[N+](C)(C)CC(=O)[O-],497.3,0.203,-0.00329225,-0.009115333
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Betaine,C[N+](C)(C)CC(=O)[O-],447.5,0.302,-0.00329225,-0.009115333
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Betaine,C[N+](C)(C)CC(=O)[O-],408.6,0.402,-0.00329225,-0.009115333
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Betaine,C[N+](C)(C)CC(=O)[O-],371.7,0.502,-0.00329225,-0.009115333
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Betaine,C[N+](C)(C)CC(=O)[O-],315.2,0.701,-0.00329225,-0.009115333
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Betaine,C[N+](C)(C)CC(=O)[O-],312.3,0.801,-0.00329225,-0.009115333
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Betaine,C[N+](C)(C)CC(=O)[O-],310.1,0.899,-0.00329225,-0.009115333
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],529.3,0.1,-0.00329225,-0.00584025
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],463.4,0.2,-0.00329225,-0.00584025
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],418.5,0.3,-0.00329225,-0.00584025
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],376.8,0.4,-0.00329225,-0.00584025
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],335.1,0.5,-0.00329225,-0.00584025
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],316.3,0.6,-0.00329225,-0.00584025
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],315.7,0.7,-0.00329225,-0.00584025
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],316.9,0.8,-0.00329225,-0.00584025
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,ChCl,C[N+](C)(C)CCO.[Cl-],322.4,0.9,-0.00329225,-0.00584025
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,321,0.104,-0.00329225,-0.003140833
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,319.4,0.199,-0.00329225,-0.003140833
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,317.7,0.301,-0.00329225,-0.003140833
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,314.7,0.4,-0.00329225,-0.003140833
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,312.5,0.5,-0.00329225,-0.003140833
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,309.1,0.602,-0.00329225,-0.003140833
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,304.9,0.7,-0.00329225,-0.003140833
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,301.2,0.801,-0.00329225,-0.003140833
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Hexadecan-1-ol,CCCCCCCCCCCCCCCCO,309.9,0.9,-0.00329225,-0.003140833
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Hydroquinone ,Oc1ccc(O)cc1,398.5,0.8,-0.00329225,-0.004776583
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,302.15,0.8,-0.00329225,-0.003566417
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Lauric Acid,CCCCCCCCCCCC(=O)O,316,0.1,-0.00329225,-0.0033055
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Lauric Acid,CCCCCCCCCCCC(=O)O,312,0.2,-0.00329225,-0.0033055
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Lauric Acid,CCCCCCCCCCCC(=O)O,312.22,0.25,-0.00329225,-0.0033055
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Lauric Acid,CCCCCCCCCCCC(=O)O,310,0.3,-0.00329225,-0.0033055
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Lauric Acid,CCCCCCCCCCCC(=O)O,306,0.4,-0.00329225,-0.0033055
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Lauric Acid,CCCCCCCCCCCC(=O)O,302,0.5,-0.00329225,-0.0033055
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Lauric Acid,CCCCCCCCCCCC(=O)O,297,0.6,-0.00329225,-0.0033055
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Lauric Acid,CCCCCCCCCCCC(=O)O,294.64,0.667,-0.00329225,-0.0033055
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Lauric Acid,CCCCCCCCCCCC(=O)O,289,0.7,-0.00329225,-0.0033055
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Lauric Acid,CCCCCCCCCCCC(=O)O,299,0.8,-0.00329225,-0.0033055
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Lauric Acid,CCCCCCCCCCCC(=O)O,307,0.9,-0.00329225,-0.0033055
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,324.97,0.1,-0.00329225,-0.003126083
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,322.84,0.2,-0.00329225,-0.003126083
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,319.74,0.3,-0.00329225,-0.003126083
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,317.1,0.4,-0.00329225,-0.003126083
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,314.17,0.5,-0.00329225,-0.003126083
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,310.93,0.6,-0.00329225,-0.003126083
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,303.76,0.7,-0.00329225,-0.003126083
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,296.17,0.8,-0.00329225,-0.003126083
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,306.35,0.9,-0.00329225,-0.003126083
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,330.1,0.1,-0.00329225,-0.003018917
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,328.9,0.2,-0.00329225,-0.003018917
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,327.3,0.3,-0.00329225,-0.003018917
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,325.1,0.4,-0.00329225,-0.003018917
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,322.3,0.5,-0.00329225,-0.003018917
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,318.9,0.599,-0.00329225,-0.003018917
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,313.4,0.701,-0.00329225,-0.003018917
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,307.8,0.8,-0.00329225,-0.003018917
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,309,0.9,-0.00329225,-0.003018917
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,308.53,0.1,-0.00329225,-0.002974417
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,308.61,0.2,-0.00329225,-0.002974417
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,317.07,0.3,-0.00329225,-0.002974417
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,322.82,0.4,-0.00329225,-0.002974417
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,325.36,0.5,-0.00329225,-0.002974417
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,327.3,0.59,-0.00329225,-0.002974417
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,329.91,0.7,-0.00329225,-0.002974417
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,332.2,0.8,-0.00329225,-0.002974417
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,333.43,0.9,-0.00329225,-0.002974417
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Phenylpropionic Acid,O=C(O)CCc1ccccc1,315.35,0.1,-0.00329225,-0.003876083
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Phenylpropionic Acid,O=C(O)CCc1ccccc1,309.65,0.2,-0.00329225,-0.003876083
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Phenylpropionic Acid,O=C(O)CCc1ccccc1,303.95,0.3,-0.00329225,-0.003876083
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Phenylpropionic Acid,O=C(O)CCc1ccccc1,296.93,0.4,-0.00329225,-0.003876083
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Phenylpropionic Acid,O=C(O)CCc1ccccc1,290.35,0.5,-0.00329225,-0.003876083
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Phenylpropionic Acid,O=C(O)CCc1ccccc1,284.21,0.6,-0.00329225,-0.003876083
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Phenylpropionic Acid,O=C(O)CCc1ccccc1,291.67,0.7,-0.00329225,-0.003876083
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Phenylpropionic Acid,O=C(O)CCc1ccccc1,299.56,0.8,-0.00329225,-0.003876083
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Phenylpropionic Acid,O=C(O)CCc1ccccc1,307.46,0.9,-0.00329225,-0.003876083
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Salicylic Acid,O=C(O)c1ccccc1O,297.9,0.85,-0.00329225,-0.004465833
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,340.88,0.1,-0.00329225,-0.002838833
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,338.68,0.2,-0.00329225,-0.002838833
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,336.77,0.31,-0.00329225,-0.002838833
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,335.17,0.4,-0.00329225,-0.002838833
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,332.85,0.5,-0.00329225,-0.002838833
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,330.76,0.6,-0.00329225,-0.002838833
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,322.99,0.7,-0.00329225,-0.002838833
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,316.14,0.8,-0.00329225,-0.002838833
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,308.6,0.9,-0.00329225,-0.002838833
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Testosterone,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,313.05,0.8,-0.00329225,-0.004208667
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Thymol,Cc1ccc(C(C)C)c(O)c1,304.4,0.105,-0.00329225,-0.003125583
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Thymol,Cc1ccc(C(C)C)c(O)c1,295.5,0.2,-0.00329225,-0.003125583
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Thymol,Cc1ccc(C(C)C)c(O)c1,272.4,0.3,-0.00329225,-0.003125583
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Thymol,Cc1ccc(C(C)C)c(O)c1,263.9,0.352,-0.00329225,-0.003125583
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Thymol,Cc1ccc(C(C)C)c(O)c1,265.4,0.537,-0.00329225,-0.003125583
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Thymol,Cc1ccc(C(C)C)c(O)c1,278.3,0.602,-0.00329225,-0.003125583
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Thymol,Cc1ccc(C(C)C)c(O)c1,281.3,0.7,-0.00329225,-0.003125583
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Thymol,Cc1ccc(C(C)C)c(O)c1,308.3,0.799,-0.00329225,-0.003125583
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,Thymol,Cc1ccc(C(C)C)c(O)c1,317.9,0.899,-0.00329225,-0.003125583
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],573.65,0.097,-0.003126083,-0.007425417
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],537.55,0.199,-0.003126083,-0.007425417
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],503.85,0.304,-0.003126083,-0.007425417
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],459.25,0.397,-0.003126083,-0.007425417
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],415.05,0.496,-0.003126083,-0.007425417
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],360.25,0.602,-0.003126083,-0.007425417
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],321.25,0.685,-0.003126083,-0.007425417
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],322.28,0.697,-0.003126083,-0.007425417
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],319.65,0.747,-0.003126083,-0.007425417
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],317.45,0.786,-0.003126083,-0.007425417
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],318.4,0.795,-0.003126083,-0.007425417
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],323.85,0.88,-0.003126083,-0.007425417
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],327.5,0.901,-0.003126083,-0.007425417
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],488.45,0.1,-0.003126083,-0.007349583
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],463.65,0.198,-0.003126083,-0.007349583
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],433.45,0.316,-0.003126083,-0.007349583
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],392.65,0.407,-0.003126083,-0.007349583
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],361.95,0.489,-0.003126083,-0.007349583
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],341.4,0.536,-0.003126083,-0.007349583
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],335.02,0.596,-0.003126083,-0.007349583
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],336.52,0.6,-0.003126083,-0.007349583
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],336.25,0.61,-0.003126083,-0.007349583
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],311.71,0.699,-0.003126083,-0.007349583
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],312.25,0.702,-0.003126083,-0.007349583
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],321.06,0.794,-0.003126083,-0.007349583
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],320.35,0.812,-0.003126083,-0.007349583
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],324.35,0.894,-0.003126083,-0.007349583
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],324.97,0.896,-0.003126083,-0.007349583
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],473.35,0.1,-0.003126083,-0.007257583
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],439.35,0.2,-0.003126083,-0.007257583
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],398.05,0.3,-0.003126083,-0.007257583
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],353.75,0.4,-0.003126083,-0.007257583
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],315.25,0.5,-0.003126083,-0.007257583
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],307.62,0.55,-0.003126083,-0.007257583
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],305.68,0.6,-0.003126083,-0.007257583
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],308.55,0.65,-0.003126083,-0.007257583
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],311.35,0.7,-0.003126083,-0.007257583
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],313.15,0.708,-0.003126083,-0.007257583
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],323.45,0.8,-0.003126083,-0.007257583
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],322.45,0.803,-0.003126083,-0.007257583
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],326.35,0.9,-0.003126083,-0.007257583
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],326.62,0.901,-0.003126083,-0.007257583
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],332.6,0.103,-0.003126083,-0.007889
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],321.9,0.2,-0.003126083,-0.007889
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],308.3,0.316,-0.003126083,-0.007889
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],298.5,0.413,-0.003126083,-0.007889
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],285.1,0.494,-0.003126083,-0.007889
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],297.2,0.611,-0.003126083,-0.007889
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],305.2,0.693,-0.003126083,-0.007889
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],314.5,0.798,-0.003126083,-0.007889
Myristic Acid,CCCCCCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],321.9,0.898,-0.003126083,-0.007889
Myristic Acid,CCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],562.6,0.054,-0.003126083,-0.00584025
Myristic Acid,CCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],536.7,0.1,-0.003126083,-0.00584025
Myristic Acid,CCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],504.25,0.156,-0.003126083,-0.00584025
Myristic Acid,CCCCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],475.83,0.208,-0.003126083,-0.00584025
