Component_1,Smiles_1,Component_2,Smiles_2,T_EP,X_1,mu_c05#1,log10_c05#1,FreeE_c05#1,H_int_c05#1,H_MF_c05#1,H_HB_c05#1,H_vdW_c05#1,mu_c05#2,log10_c05#2,FreeE_c05#2,H_int_c05#2,H_MF_c05#2,H_HB_c05#2,H_vdW_c05#2
Capric Acid,CCCCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,301.25,0.9,-6.28286,-1.86657,-341234.69153,-13.34362,2.28012,-3.77257,-11.85117,-4.71304,-0.98097,-291723.84392,-9.06977,2.15295,-1.60498,-9.61774
Caprylic Acid,CCCCCCCC(=O)O,Capric Acid,CCCCCCCCCC(=O)O,301.89,0.1,-4.93856,-0.82626,-291881.62331,-11.08047,2.12875,-3.43022,-9.779,-6.18478,-1.79465,-341234.59345,-12.99586,2.33032,-3.56632,-11.75985
Caprylic Acid,CCCCCCCC(=O)O,Capric Acid,CCCCCCCCCC(=O)O,298.54,0.1999,-4.93856,-0.82626,-291881.62331,-11.08047,2.12875,-3.43022,-9.779,-6.18478,-1.79465,-341234.59345,-12.99586,2.33032,-3.56632,-11.75985
Caprylic Acid,CCCCCCCC(=O)O,Capric Acid,CCCCCCCCCC(=O)O,294.98,0.3,-4.93856,-0.82626,-291881.62331,-11.08047,2.12875,-3.43022,-9.779,-6.18478,-1.79465,-341234.59345,-12.99586,2.33032,-3.56632,-11.75985
Caprylic Acid,CCCCCCCC(=O)O,Capric Acid,CCCCCCCCCC(=O)O,291.21,0.4001,-4.93856,-0.82626,-291881.62331,-11.08047,2.12875,-3.43022,-9.779,-6.18478,-1.79465,-341234.59345,-12.99586,2.33032,-3.56632,-11.75985
Caprylic Acid,CCCCCCCC(=O)O,Capric Acid,CCCCCCCCCC(=O)O,286.84,0.5,-4.93856,-0.82626,-291881.62331,-11.08047,2.12875,-3.43022,-9.779,-6.18478,-1.79465,-341234.59345,-12.99586,2.33032,-3.56632,-11.75985
Caprylic Acid,CCCCCCCC(=O)O,Capric Acid,CCCCCCCCCC(=O)O,280.63,0.5994,-4.93856,-0.82626,-291881.62331,-11.08047,2.12875,-3.43022,-9.779,-6.18478,-1.79465,-341234.59345,-12.99586,2.33032,-3.56632,-11.75985
Caprylic Acid,CCCCCCCC(=O)O,Capric Acid,CCCCCCCCCC(=O)O,278.36,0.6997,-4.93856,-0.82626,-291881.62331,-11.08047,2.12875,-3.43022,-9.779,-6.18478,-1.79465,-341234.59345,-12.99586,2.33032,-3.56632,-11.75985
Caprylic Acid,CCCCCCCC(=O)O,Capric Acid,CCCCCCCCCC(=O)O,281.91,0.7998,-4.93856,-0.82626,-291881.62331,-11.08047,2.12875,-3.43022,-9.779,-6.18478,-1.79465,-341234.59345,-12.99586,2.33032,-3.56632,-11.75985
Caprylic Acid,CCCCCCCC(=O)O,Capric Acid,CCCCCCCCCC(=O)O,285.96,0.8998,-4.93856,-0.82626,-291881.62331,-11.08047,2.12875,-3.43022,-9.779,-6.18478,-1.79465,-341234.59345,-12.99586,2.33032,-3.56632,-11.75985
Caprylic Acid,CCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,314.86,0.101,-4.93132,-0.82095,-291881.61606,-11.11329,2.09162,-3.39282,-9.81208,-7.34395,-2.68905,-390588.06939,-14.80406,2.49459,-3.55584,-13.74282
Caprylic Acid,CCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,311.94,0.1993,-4.93132,-0.82095,-291881.61606,-11.11329,2.09162,-3.39282,-9.81208,-7.34395,-2.68905,-390588.06939,-14.80406,2.49459,-3.55584,-13.74282
Caprylic Acid,CCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,309.12,0.2999,-4.93132,-0.82095,-291881.61606,-11.11329,2.09162,-3.39282,-9.81208,-7.34395,-2.68905,-390588.06939,-14.80406,2.49459,-3.55584,-13.74282
Caprylic Acid,CCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,304.82,0.4001,-4.93132,-0.82095,-291881.61606,-11.11329,2.09162,-3.39282,-9.81208,-7.34395,-2.68905,-390588.06939,-14.80406,2.49459,-3.55584,-13.74282
Caprylic Acid,CCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,302.8,0.4457,-4.93132,-0.82095,-291881.61606,-11.11329,2.09162,-3.39282,-9.81208,-7.34395,-2.68905,-390588.06939,-14.80406,2.49459,-3.55584,-13.74282
Caprylic Acid,CCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,299.06,0.5002,-4.93132,-0.82095,-291881.61606,-11.11329,2.09162,-3.39282,-9.81208,-7.34395,-2.68905,-390588.06939,-14.80406,2.49459,-3.55584,-13.74282
Caprylic Acid,CCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,296.77,0.553,-4.93132,-0.82095,-291881.61606,-11.11329,2.09162,-3.39282,-9.81208,-7.34395,-2.68905,-390588.06939,-14.80406,2.49459,-3.55584,-13.74282
Caprylic Acid,CCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,296.31,0.5989,-4.93132,-0.82095,-291881.61606,-11.11329,2.09162,-3.39282,-9.81208,-7.34395,-2.68905,-390588.06939,-14.80406,2.49459,-3.55584,-13.74282
Caprylic Acid,CCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,295.33,0.6529,-4.93132,-0.82095,-291881.61606,-11.11329,2.09162,-3.39282,-9.81208,-7.34395,-2.68905,-390588.06939,-14.80406,2.49459,-3.55584,-13.74282
Caprylic Acid,CCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,294.75,0.7001,-4.93132,-0.82095,-291881.61606,-11.11329,2.09162,-3.39282,-9.81208,-7.34395,-2.68905,-390588.06939,-14.80406,2.49459,-3.55584,-13.74282
Caprylic Acid,CCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,294.35,0.7516,-4.93132,-0.82095,-291881.61606,-11.11329,2.09162,-3.39282,-9.81208,-7.34395,-2.68905,-390588.06939,-14.80406,2.49459,-3.55584,-13.74282
Caprylic Acid,CCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,298.15,0.7998,-4.93132,-0.82095,-291881.61606,-11.11329,2.09162,-3.39282,-9.81208,-7.34395,-2.68905,-390588.06939,-14.80406,2.49459,-3.55584,-13.74282
Caprylic Acid,CCCCCCCC(=O)O,Lauric Acid,CCCCCCCCCCCC(=O)O,301.94,0.9,-4.93132,-0.82095,-291881.61606,-11.11329,2.09162,-3.39282,-9.81208,-7.34395,-2.68905,-390588.06939,-14.80406,2.49459,-3.55584,-13.74282
Caprylic Acid,CCCCCCCC(=O)O,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,286.0,0.09999999999999998,-4.99041,-0.86428,-291881.67515,-11.41754,2.08454,-3.61691,-9.88517,-6.28902,-1.12628,-293992.41566,-11.34638,1.62977,-2.87372,-10.10242
Caprylic Acid,CCCCCCCC(=O)O,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,284.0,0.19999999999999996,-4.99041,-0.86428,-291881.67515,-11.41754,2.08454,-3.61691,-9.88517,-6.28902,-1.12628,-293992.41566,-11.34638,1.62977,-2.87372,-10.10242
Caprylic Acid,CCCCCCCC(=O)O,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,279.0,0.30000000000000004,-4.99041,-0.86428,-291881.67515,-11.41754,2.08454,-3.61691,-9.88517,-6.28902,-1.12628,-293992.41566,-11.34638,1.62977,-2.87372,-10.10242
Caprylic Acid,CCCCCCCC(=O)O,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,274.0,0.4,-4.99041,-0.86428,-291881.67515,-11.41754,2.08454,-3.61691,-9.88517,-6.28902,-1.12628,-293992.41566,-11.34638,1.62977,-2.87372,-10.10242
Caprylic Acid,CCCCCCCC(=O)O,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,267.0,0.5,-4.99041,-0.86428,-291881.67515,-11.41754,2.08454,-3.61691,-9.88517,-6.28902,-1.12628,-293992.41566,-11.34638,1.62977,-2.87372,-10.10242
Caprylic Acid,CCCCCCCC(=O)O,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,276.0,0.6,-4.99041,-0.86428,-291881.67515,-11.41754,2.08454,-3.61691,-9.88517,-6.28902,-1.12628,-293992.41566,-11.34638,1.62977,-2.87372,-10.10242
Caprylic Acid,CCCCCCCC(=O)O,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,287.0,0.7,-4.99041,-0.86428,-291881.67515,-11.41754,2.08454,-3.61691,-9.88517,-6.28902,-1.12628,-293992.41566,-11.34638,1.62977,-2.87372,-10.10242
Caprylic Acid,CCCCCCCC(=O)O,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,299.0,0.8,-4.99041,-0.86428,-291881.67515,-11.41754,2.08454,-3.61691,-9.88517,-6.28902,-1.12628,-293992.41566,-11.34638,1.62977,-2.87372,-10.10242
Caprylic Acid,CCCCCCCC(=O)O,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,308.0,0.9,-4.99041,-0.86428,-291881.67515,-11.41754,2.08454,-3.61691,-9.88517,-6.28902,-1.12628,-293992.41566,-11.34638,1.62977,-2.87372,-10.10242
Caprylic Acid,CCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,318.49,0.09,-5.035,-0.89699,-291881.71975,-11.35255,2.1427,-3.65252,-9.84273,-4.70689,-0.97646,-291723.83777,-8.97925,2.22003,-1.59344,-9.60584
Caprylic Acid,CCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,312.05,0.2,-5.035,-0.89699,-291881.71975,-11.35255,2.1427,-3.65252,-9.84273,-4.70689,-0.97646,-291723.83777,-8.97925,2.22003,-1.59344,-9.60584
Caprylic Acid,CCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,302.51,0.3,-5.035,-0.89699,-291881.71975,-11.35255,2.1427,-3.65252,-9.84273,-4.70689,-0.97646,-291723.83777,-8.97925,2.22003,-1.59344,-9.60584
Caprylic Acid,CCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,296.95,0.4,-5.035,-0.89699,-291881.71975,-11.35255,2.1427,-3.65252,-9.84273,-4.70689,-0.97646,-291723.83777,-8.97925,2.22003,-1.59344,-9.60584
Caprylic Acid,CCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,284.16,0.5,-5.035,-0.89699,-291881.71975,-11.35255,2.1427,-3.65252,-9.84273,-4.70689,-0.97646,-291723.83777,-8.97925,2.22003,-1.59344,-9.60584
Caprylic Acid,CCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,274.98,0.59,-5.035,-0.89699,-291881.71975,-11.35255,2.1427,-3.65252,-9.84273,-4.70689,-0.97646,-291723.83777,-8.97925,2.22003,-1.59344,-9.60584
Caprylic Acid,CCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,275.45,0.7,-5.035,-0.89699,-291881.71975,-11.35255,2.1427,-3.65252,-9.84273,-4.70689,-0.97646,-291723.83777,-8.97925,2.22003,-1.59344,-9.60584
Caprylic Acid,CCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,280.16,0.8,-5.035,-0.89699,-291881.71975,-11.35255,2.1427,-3.65252,-9.84273,-4.70689,-0.97646,-291723.83777,-8.97925,2.22003,-1.59344,-9.60584
Caprylic Acid,CCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,285.13,0.9,-5.035,-0.89699,-291881.71975,-11.35255,2.1427,-3.65252,-9.84273,-4.70689,-0.97646,-291723.83777,-8.97925,2.22003,-1.59344,-9.60584
ChCl,C[N+](C)(C)CCO.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],586.9,0.102,1.79442,-13.17333,-495309.21481,-4.412,7.34967,-2.671,-9.09067,2.95633,-12.35745,-423409.4211,-3.83268,7.35093,-2.86726,-8.31635
ChCl,C[N+](C)(C)CCO.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],563.6,0.204,1.79442,-13.17333,-495309.21481,-4.412,7.34967,-2.671,-9.09067,2.95633,-12.35745,-423409.4211,-3.83268,7.35093,-2.86726,-8.31635
ChCl,C[N+](C)(C)CCO.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],525.7,0.306,1.79442,-13.17333,-495309.21481,-4.412,7.34967,-2.671,-9.09067,2.95633,-12.35745,-423409.4211,-3.83268,7.35093,-2.86726,-8.31635
ChCl,C[N+](C)(C)CCO.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],497.7,0.397,1.79442,-13.17333,-495309.21481,-4.412,7.34967,-2.671,-9.09067,2.95633,-12.35745,-423409.4211,-3.83268,7.35093,-2.86726,-8.31635
ChCl,C[N+](C)(C)CCO.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],473.4,0.495,1.79442,-13.17333,-495309.21481,-4.412,7.34967,-2.671,-9.09067,2.95633,-12.35745,-423409.4211,-3.83268,7.35093,-2.86726,-8.31635
ChCl,C[N+](C)(C)CCO.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],493.6,0.581,1.79442,-13.17333,-495309.21481,-4.412,7.34967,-2.671,-9.09067,2.95633,-12.35745,-423409.4211,-3.83268,7.35093,-2.86726,-8.31635
ChCl,C[N+](C)(C)CCO.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],520.0,0.694,1.79442,-13.17333,-495309.21481,-4.412,7.34967,-2.671,-9.09067,2.95633,-12.35745,-423409.4211,-3.83268,7.35093,-2.86726,-8.31635
ChCl,C[N+](C)(C)CCO.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],541.8,0.804,1.79442,-13.17333,-495309.21481,-4.412,7.34967,-2.671,-9.09067,2.95633,-12.35745,-423409.4211,-3.83268,7.35093,-2.86726,-8.31635
ChCl,C[N+](C)(C)CCO.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],567.5,0.898,1.79442,-13.17333,-495309.21481,-4.412,7.34967,-2.671,-9.09067,2.95633,-12.35745,-423409.4211,-3.83268,7.35093,-2.86726,-8.31635
ChCl,C[N+](C)(C)CCO.[Cl-],[NH4]Cl,[Cl-].[NH4+],598.8,0.106,1.99694,-13.0248,-495309.01229,-8.7217,5.75669,-5.37087,-9.10752,-4.0065,-16.9541,-324740.84404,-13.45445,1.31677,-9.9792,-4.79201
ChCl,C[N+](C)(C)CCO.[Cl-],[NH4]Cl,[Cl-].[NH4+],568.6,0.2,1.99694,-13.0248,-495309.01229,-8.7217,5.75669,-5.37087,-9.10752,-4.0065,-16.9541,-324740.84404,-13.45445,1.31677,-9.9792,-4.79201
ChCl,C[N+](C)(C)CCO.[Cl-],[NH4]Cl,[Cl-].[NH4+],537.2,0.296,1.99694,-13.0248,-495309.01229,-8.7217,5.75669,-5.37087,-9.10752,-4.0065,-16.9541,-324740.84404,-13.45445,1.31677,-9.9792,-4.79201
ChCl,C[N+](C)(C)CCO.[Cl-],[NH4]Cl,[Cl-].[NH4+],510.0,0.384,1.99694,-13.0248,-495309.01229,-8.7217,5.75669,-5.37087,-9.10752,-4.0065,-16.9541,-324740.84404,-13.45445,1.31677,-9.9792,-4.79201
ChCl,C[N+](C)(C)CCO.[Cl-],[NH4]Cl,[Cl-].[NH4+],473.8,0.494,1.99694,-13.0248,-495309.01229,-8.7217,5.75669,-5.37087,-9.10752,-4.0065,-16.9541,-324740.84404,-13.45445,1.31677,-9.9792,-4.79201
ChCl,C[N+](C)(C)CCO.[Cl-],[NH4]Cl,[Cl-].[NH4+],483.6,0.589,1.99694,-13.0248,-495309.01229,-8.7217,5.75669,-5.37087,-9.10752,-4.0065,-16.9541,-324740.84404,-13.45445,1.31677,-9.9792,-4.79201
ChCl,C[N+](C)(C)CCO.[Cl-],[NH4]Cl,[Cl-].[NH4+],503.8,0.695,1.99694,-13.0248,-495309.01229,-8.7217,5.75669,-5.37087,-9.10752,-4.0065,-16.9541,-324740.84404,-13.45445,1.31677,-9.9792,-4.79201
ChCl,C[N+](C)(C)CCO.[Cl-],[NH4]Cl,[Cl-].[NH4+],513.6,0.763,1.99694,-13.0248,-495309.01229,-8.7217,5.75669,-5.37087,-9.10752,-4.0065,-16.9541,-324740.84404,-13.45445,1.31677,-9.9792,-4.79201
ChCl,C[N+](C)(C)CCO.[Cl-],[NH4]Cl,[Cl-].[NH4+],539.9,0.879,1.99694,-13.0248,-495309.01229,-8.7217,5.75669,-5.37087,-9.10752,-4.0065,-16.9541,-324740.84404,-13.45445,1.31677,-9.9792,-4.79201
Citric Acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],557.85,0.052,-6.24105,-11.58023,-477168.44381,-22.61611,3.28976,-18.58433,-7.32154,0.70425,-13.97283,-495310.30498,-13.18283,4.35615,-9.28714,-8.25184
Citric Acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],512.35,0.101,-6.24105,-11.58023,-477168.44381,-22.61611,3.28976,-18.58433,-7.32154,0.70425,-13.97283,-495310.30498,-13.18283,4.35615,-9.28714,-8.25184
Citric Acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],478.98,0.151,-6.24105,-11.58023,-477168.44381,-22.61611,3.28976,-18.58433,-7.32154,0.70425,-13.97283,-495310.30498,-13.18283,4.35615,-9.28714,-8.25184
Citric Acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],431.68,0.2,-6.24105,-11.58023,-477168.44381,-22.61611,3.28976,-18.58433,-7.32154,0.70425,-13.97283,-495310.30498,-13.18283,4.35615,-9.28714,-8.25184
Citric Acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],387.12,0.25,-6.24105,-11.58023,-477168.44381,-22.61611,3.28976,-18.58433,-7.32154,0.70425,-13.97283,-495310.30498,-13.18283,4.35615,-9.28714,-8.25184
Citric Acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],343.55,0.314,-6.24105,-11.58023,-477168.44381,-22.61611,3.28976,-18.58433,-7.32154,0.70425,-13.97283,-495310.30498,-13.18283,4.35615,-9.28714,-8.25184
Citric Acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],348.98,0.4,-6.24105,-11.58023,-477168.44381,-22.61611,3.28976,-18.58433,-7.32154,0.70425,-13.97283,-495310.30498,-13.18283,4.35615,-9.28714,-8.25184
Citric Acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],356.75,0.451,-6.24105,-11.58023,-477168.44381,-22.61611,3.28976,-18.58433,-7.32154,0.70425,-13.97283,-495310.30498,-13.18283,4.35615,-9.28714,-8.25184
Citric Acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],364.05,0.499,-6.24105,-11.58023,-477168.44381,-22.61611,3.28976,-18.58433,-7.32154,0.70425,-13.97283,-495310.30498,-13.18283,4.35615,-9.28714,-8.25184
Citric Acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],370.98,0.552,-6.24105,-11.58023,-477168.44381,-22.61611,3.28976,-18.58433,-7.32154,0.70425,-13.97283,-495310.30498,-13.18283,4.35615,-9.28714,-8.25184
Citric Acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],379.48,0.6,-6.24105,-11.58023,-477168.44381,-22.61611,3.28976,-18.58433,-7.32154,0.70425,-13.97283,-495310.30498,-13.18283,4.35615,-9.28714,-8.25184
Citric Acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],384.02,0.65,-6.24105,-11.58023,-477168.44381,-22.61611,3.28976,-18.58433,-7.32154,0.70425,-13.97283,-495310.30498,-13.18283,4.35615,-9.28714,-8.25184
Citric Acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],393.48,0.7,-6.24105,-11.58023,-477168.44381,-22.61611,3.28976,-18.58433,-7.32154,0.70425,-13.97283,-495310.30498,-13.18283,4.35615,-9.28714,-8.25184
Citric Acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],397.98,0.748,-6.24105,-11.58023,-477168.44381,-22.61611,3.28976,-18.58433,-7.32154,0.70425,-13.97283,-495310.30498,-13.18283,4.35615,-9.28714,-8.25184
Citric Acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],404.48,0.8,-6.24105,-11.58023,-477168.44381,-22.61611,3.28976,-18.58433,-7.32154,0.70425,-13.97283,-495310.30498,-13.18283,4.35615,-9.28714,-8.25184
Citric Acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],411.35,0.85,-6.24105,-11.58023,-477168.44381,-22.61611,3.28976,-18.58433,-7.32154,0.70425,-13.97283,-495310.30498,-13.18283,4.35615,-9.28714,-8.25184
Citric Acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],418.28,0.898,-6.24105,-11.58023,-477168.44381,-22.61611,3.28976,-18.58433,-7.32154,0.70425,-13.97283,-495310.30498,-13.18283,4.35615,-9.28714,-8.25184
Citric Acid,O=C(O)CC(O)(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],423.15,0.938,-6.24105,-11.58023,-477168.44381,-22.61611,3.28976,-18.58433,-7.32154,0.70425,-13.97283,-495310.30498,-13.18283,4.35615,-9.28714,-8.25184
Cyclohexanecarboxylic Acid,O=C(O)C1CCCCC1,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,265.0,0.5,-3.88946,-0.61843,-266448.6257,-9.37528,1.7421,-3.5716,-7.54579,-6.27098,-1.11305,-293992.39762,-11.31805,1.65276,-2.89912,-10.07169
Cyclohexylpropionic Acid,O=C(O)CCC1CCCCC1,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,308.182,0.1,-4.85312,-1.51926,-315801.93327,-11.05666,1.99709,-3.61785,-9.43591,-6.28205,-1.12117,-293992.40869,-11.34565,1.6268,-2.87103,-10.10143
Cyclohexylpropionic Acid,O=C(O)CCC1CCCCC1,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,298.9,0.2,-4.85312,-1.51926,-315801.93327,-11.05666,1.99709,-3.61785,-9.43591,-6.28205,-1.12117,-293992.40869,-11.34565,1.6268,-2.87103,-10.10143
Cyclohexylpropionic Acid,O=C(O)CCC1CCCCC1,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,289.19,0.3,-4.85312,-1.51926,-315801.93327,-11.05666,1.99709,-3.61785,-9.43591,-6.28205,-1.12117,-293992.40869,-11.34565,1.6268,-2.87103,-10.10143
Cyclohexylpropionic Acid,O=C(O)CCC1CCCCC1,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,275.455,0.4,-4.85312,-1.51926,-315801.93327,-11.05666,1.99709,-3.61785,-9.43591,-6.28205,-1.12117,-293992.40869,-11.34565,1.6268,-2.87103,-10.10143
Cyclohexylpropionic Acid,O=C(O)CCC1CCCCC1,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,262.12,0.5,-4.85312,-1.51926,-315801.93327,-11.05666,1.99709,-3.61785,-9.43591,-6.28205,-1.12117,-293992.40869,-11.34565,1.6268,-2.87103,-10.10143
Cyclohexylpropionic Acid,O=C(O)CCC1CCCCC1,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,273.434,0.7,-4.85312,-1.51926,-315801.93327,-11.05666,1.99709,-3.61785,-9.43591,-6.28205,-1.12117,-293992.40869,-11.34565,1.6268,-2.87103,-10.10143
Cyclohexylpropionic Acid,O=C(O)CCC1CCCCC1,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,278.687,0.8,-4.85312,-1.51926,-315801.93327,-11.05666,1.99709,-3.61785,-9.43591,-6.28205,-1.12117,-293992.40869,-11.34565,1.6268,-2.87103,-10.10143
Cyclohexylpropionic Acid,O=C(O)CCC1CCCCC1,Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,283.535,0.9,-4.85312,-1.51926,-315801.93327,-11.05666,1.99709,-3.61785,-9.43591,-6.28205,-1.12117,-293992.40869,-11.34565,1.6268,-2.87103,-10.10143
DL-camphor,CC12CCC(CC1=O)C2(C)C,Betaine,C[N+](C)(C)CC(=O)[O-],549.5,0.102,-3.08451,0.00031,-292471.30547,-5.30638,3.72765,-0.15243,-8.8816,3.70547,-9.78004,-252577.13781,-3.09768,6.32785,-2.60075,-6.82477
DL-camphor,CC12CCC(CC1=O)C2(C)C,Betaine,C[N+](C)(C)CC(=O)[O-],512.2,0.201,-3.08451,0.00031,-292471.30547,-5.30638,3.72765,-0.15243,-8.8816,3.70547,-9.78004,-252577.13781,-3.09768,6.32785,-2.60075,-6.82477
DL-camphor,CC12CCC(CC1=O)C2(C)C,Betaine,C[N+](C)(C)CC(=O)[O-],494.3,0.302,-3.08451,0.00031,-292471.30547,-5.30638,3.72765,-0.15243,-8.8816,3.70547,-9.78004,-252577.13781,-3.09768,6.32785,-2.60075,-6.82477
DL-camphor,CC12CCC(CC1=O)C2(C)C,Betaine,C[N+](C)(C)CC(=O)[O-],468.4,0.402,-3.08451,0.00031,-292471.30547,-5.30638,3.72765,-0.15243,-8.8816,3.70547,-9.78004,-252577.13781,-3.09768,6.32785,-2.60075,-6.82477
DL-camphor,CC12CCC(CC1=O)C2(C)C,Betaine,C[N+](C)(C)CC(=O)[O-],448.6,0.501,-3.08451,0.00031,-292471.30547,-5.30638,3.72765,-0.15243,-8.8816,3.70547,-9.78004,-252577.13781,-3.09768,6.32785,-2.60075,-6.82477
DL-camphor,CC12CCC(CC1=O)C2(C)C,Betaine,C[N+](C)(C)CC(=O)[O-],413.4,0.603,-3.08451,0.00031,-292471.30547,-5.30638,3.72765,-0.15243,-8.8816,3.70547,-9.78004,-252577.13781,-3.09768,6.32785,-2.60075,-6.82477
DL-camphor,CC12CCC(CC1=O)C2(C)C,Betaine,C[N+](C)(C)CC(=O)[O-],384.0,0.703,-3.08451,0.00031,-292471.30547,-5.30638,3.72765,-0.15243,-8.8816,3.70547,-9.78004,-252577.13781,-3.09768,6.32785,-2.60075,-6.82477
DL-camphor,CC12CCC(CC1=O)C2(C)C,Betaine,C[N+](C)(C)CC(=O)[O-],393.8,0.802,-3.08451,0.00031,-292471.30547,-5.30638,3.72765,-0.15243,-8.8816,3.70547,-9.78004,-252577.13781,-3.09768,6.32785,-2.60075,-6.82477
DL-camphor,CC12CCC(CC1=O)C2(C)C,Betaine,C[N+](C)(C)CC(=O)[O-],415.9,0.901,-3.08451,0.00031,-292471.30547,-5.30638,3.72765,-0.15243,-8.8816,3.70547,-9.78004,-252577.13781,-3.09768,6.32785,-2.60075,-6.82477
