Component_1,Smiles_1,H_1,T_1,Component_2,Smiles_2,H_2,T_2,T_EP,X_1
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,314.17,0.50
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,310.93,0.60
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,303.76,0.70
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,296.17,0.80
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,306.35,0.90
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,330.10,0.10
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,328.90,0.20
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,327.30,0.30
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,325.10,0.40
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,322.30,0.50
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,318.90,0.60
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,313.40,0.70
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,307.80,0.80
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,309.00,0.90
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,308.53,0.10
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,308.61,0.20
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,317.07,0.30
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,322.82,0.40
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,325.36,0.50
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,327.30,0.59
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,329.91,0.70
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,332.20,0.80
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,333.43,0.90
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Phenylpropionic Acid,O=C(O)CCc1ccccc1,32.70,321.10,315.35,0.10
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Phenylpropionic Acid,O=C(O)CCc1ccccc1,32.70,321.10,309.65,0.20
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Phenylpropionic Acid,O=C(O)CCc1ccccc1,32.70,321.10,303.95,0.30
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Phenylpropionic Acid,O=C(O)CCc1ccccc1,32.70,321.10,296.93,0.40
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Phenylpropionic Acid,O=C(O)CCc1ccccc1,32.70,321.10,290.35,0.50
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Phenylpropionic Acid,O=C(O)CCc1ccccc1,32.70,321.10,284.21,0.60
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Phenylpropionic Acid,O=C(O)CCc1ccccc1,32.70,321.10,291.67,0.70
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Phenylpropionic Acid,O=C(O)CCc1ccccc1,32.70,321.10,299.56,0.80
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Phenylpropionic Acid,O=C(O)CCc1ccccc1,32.70,321.10,307.46,0.90
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Salicylic Acid,O=C(O)c1ccccc1O,26.10,432.15,297.90,0.85
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,340.88,0.10
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,338.68,0.20
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,336.77,0.31
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,335.17,0.40
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,332.85,0.50
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,330.76,0.60
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,322.99,0.70
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,316.14,0.80
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,61.36,344.04,308.60,0.90
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Testosterone,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,24.86,424.15,313.05,0.80
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,304.40,0.11
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,295.50,0.20
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,272.40,0.30
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,263.90,0.35
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,265.40,0.54
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,278.30,0.60
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,281.30,0.70
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,308.30,0.80
Menthol,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,13.74,314.60,Thymol,Cc1ccc(C(C)C)c(O)c1,19.65,323.50,317.90,0.90
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,[N1111]Cl,C[N+](C)(C)C.[Cl-],20.49,612.87,322.28,0.70
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,[N1111]Cl,C[N+](C)(C)C.[Cl-],20.49,612.87,318.40,0.80
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],51.24,535.40,463.65,0.20
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],51.24,535.40,433.45,0.32
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],51.24,535.40,392.65,0.41
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],51.24,535.40,361.95,0.49
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],51.24,535.40,341.40,0.54
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],51.24,535.40,335.02,0.60
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],51.24,535.40,311.71,0.70
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],51.24,535.40,321.06,0.79
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],51.24,535.40,324.97,0.90
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.40,439.35,0.20
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.40,398.05,0.30
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.40,353.75,0.40
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.40,315.25,0.50
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.40,305.68,0.60
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.40,308.55,0.65
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.40,313.15,0.71
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.40,322.45,0.80
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],66.58,502.40,326.62,0.90
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344.00,332.60,0.10
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344.00,321.90,0.20
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344.00,308.30,0.32
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344.00,298.50,0.41
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344.00,285.10,0.49
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344.00,297.20,0.61
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344.00,305.20,0.69
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344.00,314.50,0.80
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344.00,321.90,0.90
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,562.60,0.05
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,536.70,0.10
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,504.25,0.16
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,475.83,0.21
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,451.33,0.26
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,429.53,0.29
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,413.52,0.33
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,374.53,0.40
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,373.62,0.42
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,327.68,0.50
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,323.30,0.51
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,317.03,0.55
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,317.40,0.55
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,325.13,0.59
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,325.75,0.68
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,325.95,0.69
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,326.33,0.79
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,326.20,0.79
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,326.98,0.89
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,326.65,0.90
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,335.41,0.05
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,334.06,0.10
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,332.87,0.15
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,331.87,0.20
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,330.77,0.25
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,329.63,0.30
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,328.01,0.35
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,326.00,0.40
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,321.27,0.45
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,321.75,0.50
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,321.99,0.55
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,321.18,0.60
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,320.64,0.65
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,320.42,0.70
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,324.04,0.85
Myristic Acid,CCCCCCCCCCCCCC(=O)O,45.75,327.00,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,51.02,336.80,325.54,0.90
"N-Benzyl-2-hydroxy-N,N-dimethylethanaminium chloride",C[N+](C)(CCO)Cc1ccccc1.[Cl-],87.30,351.42,Urea,NC(N)=O,14.60,405.85,238.15,0.67
o-Cresol,Cc1ccccc1O,15.82,304.18,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,265.15,0.67
o-Cresol,Cc1ccccc1O,15.82,304.18,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,249.40,0.75
o-Cresol,Cc1ccccc1O,15.82,304.18,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,250.30,0.80
o-Cresol,Cc1ccccc1O,15.82,304.18,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,251.40,0.83
o-Cresol,Cc1ccccc1O,15.82,304.18,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,279.50,0.86
o-Cresol,Cc1ccccc1O,15.82,304.18,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,283.00,0.91
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,[N1111]Cl,C[N+](C)(C)C.[Cl-],20.49,612.87,435.40,0.30
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,[N1111]Cl,C[N+](C)(C)C.[Cl-],20.49,612.87,394.30,0.40
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,[N1111]Cl,C[N+](C)(C)C.[Cl-],20.49,612.87,340.70,0.49
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,[N1111]Cl,C[N+](C)(C)C.[Cl-],20.49,612.87,336.50,0.59
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,[N1111]Cl,C[N+](C)(C)C.[Cl-],20.49,612.87,333.50,0.70
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344.00,336.50,0.10
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344.00,331.30,0.20
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344.00,325.80,0.31
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344.00,321.70,0.41
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344.00,317.00,0.50
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344.00,313.00,0.61
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344.00,317.90,0.70
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344.00,324.50,0.80
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],14.69,344.00,328.90,0.90
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,529.60,0.10
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,497.30,0.20
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,459.70,0.30
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,415.00,0.40
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,389.00,0.50
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,344.20,0.60
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,335.40,0.70
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,334.80,0.80
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,Betaine,C[N+](C)(C)CC(=O)[O-],42.76,514.15,332.10,0.90
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,541.55,0.06
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,510.18,0.10
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,508.55,0.11
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,477.25,0.15
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,480.75,0.16
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,456.75,0.20
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,460.15,0.20
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,413.48,0.25
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,413.78,0.25
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,418.65,0.25
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,383.65,0.32
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,373.95,0.35
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,363.25,0.37
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,339.48,0.40
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,341.25,0.40
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,344.82,0.41
Octadecan-1-ol,CCCCCCCCCCCCCCCCCCO,65.35,332.90,ChCl,C[N+](C)(C)CCO.[Cl-],4.30,578.15,333.68,0.43
